           z         mean           se
  -74.500000     0.000001     0.000001
  -73.500000     0.000008     0.000003
  -72.500000     0.000040     0.000007
  -71.500000     0.000157     0.000019
  -70.500000     0.000425     0.000055
  -69.500000     0.001038     0.000085
  -68.500000     0.002179     0.000111
  -67.500000     0.003856     0.000135
  -66.500000     0.005906     0.000152
  -65.500000     0.007890     0.000151
  -64.500000     0.009334     0.000140
  -63.500000     0.010129     0.000149
  -62.500000     0.010378     0.000127
  -61.500000     0.010560     0.000160
  -60.500000     0.010493     0.000132
  -59.500000     0.010551     0.000132
  -58.500000     0.010488     0.000164
  -57.500000     0.010569     0.000139
  -56.500000     0.010574     0.000156
  -55.500000     0.010477     0.000142
  -54.500000     0.010572     0.000182
  -53.500000     0.010640     0.000151
  -52.500000     0.010737     0.000196
  -51.500000     0.010628     0.000178
  -50.500000     0.010625     0.000192
  -49.500000     0.010713     0.000167
  -48.500000     0.010636     0.000169
  -47.500000     0.010630     0.000169
  -46.500000     0.010783     0.000117
  -45.500000     0.010607     0.000171
  -44.500000     0.010621     0.000106
  -43.500000     0.010673     0.000115
  -42.500000     0.010765     0.000081
  -41.500000     0.010800     0.000072
  -40.500000     0.010837     0.000086
  -39.500000     0.010993     0.000125
  -38.500000     0.010993     0.000119
  -37.500000     0.011084     0.000128
  -36.500000     0.011189     0.000155
  -35.500000     0.011519     0.000173
  -34.500000     0.011697     0.000146
  -33.500000     0.012114     0.000172
  -32.500000     0.012620     0.000182
  -31.500000     0.013169     0.000161
  -30.500000     0.013611     0.000174
  -29.500000     0.013903     0.000242
  -28.500000     0.013838     0.000287
  -27.500000     0.013022     0.000246
  -26.500000     0.011483     0.000181
  -25.500000     0.009017     0.000172
  -24.500000     0.006418     0.000170
  -23.500000     0.003984     0.000151
  -22.500000     0.002262     0.000106
  -21.500000     0.001244     0.000074
  -20.500000     0.000721     0.000051
  -19.500000     0.000442     0.000051
  -18.500000     0.000318     0.000050
  -17.500000     0.000215     0.000034
  -16.500000     0.000119     0.000021
  -15.500000     0.000052     0.000011
  -14.500000     0.000023     0.000010
  -13.500000     0.000007     0.000004
  -12.500000     0.000001     0.000000
  -11.500000     0.000000     0.000000
  -10.500000     0.000000     0.000000
   -9.500000     0.000000     0.000000
   -8.500000     0.000000     0.000000
   -7.500000     0.000000     0.000000
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000000     0.000000
    8.500000     0.000000     0.000000
    9.500000     0.000000     0.000000
   10.500000     0.000000     0.000000
   11.500000     0.000000     0.000000
   12.500000     0.000001     0.000001
   13.500000     0.000010     0.000006
   14.500000     0.000025     0.000012
   15.500000     0.000076     0.000030
   16.500000     0.000156     0.000053
   17.500000     0.000272     0.000074
   18.500000     0.000399     0.000081
   19.500000     0.000517     0.000086
   20.500000     0.000724     0.000083
   21.500000     0.001226     0.000083
   22.500000     0.002294     0.000090
   23.500000     0.003978     0.000096
   24.500000     0.006290     0.000079
   25.500000     0.008834     0.000127
   26.500000     0.011337     0.000180
   27.500000     0.013099     0.000236
   28.500000     0.013891     0.000193
   29.500000     0.013989     0.000212
   30.500000     0.013673     0.000180
   31.500000     0.013237     0.000216
   32.500000     0.012625     0.000137
   33.500000     0.012285     0.000138
   34.500000     0.011973     0.000157
   35.500000     0.011732     0.000142
   36.500000     0.011540     0.000177
   37.500000     0.011375     0.000154
   38.500000     0.011161     0.000208
   39.500000     0.011018     0.000179
   40.500000     0.010873     0.000199
   41.500000     0.010882     0.000182
   42.500000     0.010750     0.000172
   43.500000     0.010713     0.000169
   44.500000     0.010703     0.000143
   45.500000     0.010726     0.000172
   46.500000     0.010703     0.000158
   47.500000     0.010780     0.000144
   48.500000     0.010713     0.000118
   49.500000     0.010800     0.000155
   50.500000     0.010736     0.000142
   51.500000     0.010750     0.000132
   52.500000     0.010678     0.000122
   53.500000     0.010649     0.000090
   54.500000     0.010687     0.000086
   55.500000     0.010654     0.000135
   56.500000     0.010726     0.000088
   57.500000     0.010736     0.000090
   58.500000     0.010621     0.000086
   59.500000     0.010680     0.000058
   60.500000     0.010670     0.000077
   61.500000     0.010661     0.000112
   62.500000     0.010695     0.000111
   63.500000     0.010657     0.000095
   64.500000     0.010580     0.000121
   65.500000     0.010445     0.000123
   66.500000     0.010071     0.000135
   67.500000     0.009426     0.000133
   68.500000     0.008164     0.000135
   69.500000     0.006254     0.000157
   70.500000     0.004289     0.000145
   71.500000     0.002436     0.000127
   72.500000     0.001207     0.000100
   73.500000     0.000524     0.000065
   74.500000     0.000184     0.000024
   75.500000     0.000053     0.000006
   76.500000     0.000012     0.000003
   77.500000     0.000002     0.000001
   78.500000     0.000001     0.000000
