           z         mean           se
    0.500000    -4.817536     0.968870
    1.500000    -7.053363     0.812525
    2.500000    -9.512572     0.625646
    3.500000   -11.920634     0.524794
    4.500000   -14.341078     0.503270
    5.500000   -16.629381     0.440913
    6.500000   -18.677521     0.417885
    7.500000   -20.409009     0.401022
    8.500000   -21.780632     0.380508
    9.500000   -22.788586     0.380647
   10.500000   -23.400654     0.376955
   11.500000   -23.604474     0.377858
   12.500000   -23.374366     0.383765
   13.500000   -22.745907     0.385645
   14.500000   -21.731228     0.389491
   15.500000   -20.421651     0.393409
   16.500000   -18.801923     0.396665
   17.500000   -16.905313     0.405670
   18.500000   -14.762665     0.456893
   19.500000   -12.532107     0.495928
   20.500000   -10.165878     0.570047
   21.500000    -7.473845     0.731445
   22.500000    -4.976506     0.674264
   23.500000    -2.798127     0.717098
   24.500000    -1.143876     0.653822
   25.500000    -1.086525     0.711230
   26.500000    -0.706662     0.621481
   27.500000    -0.495054     0.488137
   28.500000    -0.019095     0.447900
   29.500000    -0.026590     0.452508
   30.500000     0.151240     0.374216
   31.500000     0.217005     0.317795
   32.500000     0.279103     0.311178
   33.500000     0.382082     0.292552
   34.500000     0.602884     0.282550
   35.500000     0.330552     0.366770
   36.500000     0.405678     0.255596
   37.500000     0.393631     0.380634
   38.500000     0.260174     0.228145
   39.500000     0.072544     0.234884
   40.500000     0.138094     0.107072
   41.500000     0.022894     0.200616
   42.500000     0.051356     0.154061
   43.500000    -0.064354     0.245395
   44.500000    -0.244056     0.239769
   45.500000     0.002842     0.207477
   46.500000     0.090650     0.127156
   47.500000    -0.075999     0.267673
   48.500000     0.067054     0.272142
   49.500000     0.011519     0.372469
   50.500000    -0.047972     0.454239
   51.500000    -0.133351     0.434355
   52.500000     0.299405     0.539805
   53.500000     0.602884     0.420815
   54.500000     0.508658     0.293056
   55.500000     0.579036     0.331847
   56.500000     0.767489     0.384919
   57.500000     0.405679     0.261276
   58.500000     0.499906     0.254251
   59.500000     0.673263     0.397602
   60.500000     0.673263     0.320027
   61.500000     0.602884     0.282550
   62.500000     0.602884     0.282550
