           z         mean           se
    0.500000    19.336214     0.015929
    1.500000    19.336214     0.015929
    2.500000    19.336214     0.015929
    3.500000    19.336214     0.015929
    4.500000    19.336214     0.015929
    5.500000    19.336214     0.015929
    6.500000    19.336214     0.015929
    7.500000    19.336214     0.015929
    8.500000    19.336214     0.015929
    9.500000    19.336214     0.015929
   10.500000    19.336214     0.015929
   11.500000    19.336214     0.015929
   12.500000    18.975293     0.165361
   13.500000    17.556444     0.652615
   14.500000    15.702964     0.718826
   15.500000    13.343667     0.640280
   16.500000    11.357150     0.545936
   17.500000     9.784497     0.435676
   18.500000     8.769259     0.385619
   19.500000     7.957706     0.300765
   20.500000     6.812475     0.128453
   21.500000     5.448801     0.077352
   22.500000     3.908740     0.073382
   23.500000     2.501275     0.058982
   24.500000     1.322702     0.050734
   25.500000     0.466276     0.049048
   26.500000    -0.153148     0.039681
   27.500000    -0.492897     0.045637
   28.500000    -0.643878     0.042802
   29.500000    -0.659433     0.034100
   30.500000    -0.604296     0.024329
   31.500000    -0.521676     0.027356
   32.500000    -0.408511     0.028679
   33.500000    -0.322164     0.029949
   34.500000    -0.246082     0.026760
   35.500000    -0.201041     0.026544
   36.500000    -0.143303     0.031470
   37.500000    -0.113513     0.025761
   38.500000    -0.078720     0.026643
   39.500000    -0.062547     0.025534
   40.500000    -0.027955     0.019915
   41.500000    -0.024723     0.019692
   42.500000    -0.005254     0.016149
   43.500000     0.010011     0.012262
   44.500000     0.016941     0.006069
   45.500000     0.016399     0.012564
   46.500000    -0.001970     0.010662
   47.500000     0.007031     0.013336
   48.500000     0.014303     0.017977
   49.500000    -0.004783     0.022200
   50.500000     0.013323     0.022063
   51.500000     0.010779     0.020040
   52.500000     0.007516     0.033796
   53.500000     0.021125     0.022491
   54.500000     0.025233     0.029636
   55.500000     0.040047     0.028322
   56.500000     0.020115     0.024008
   57.500000     0.019202     0.022288
   58.500000     0.042230     0.019787
   59.500000     0.027850     0.020381
   60.500000     0.035818     0.020198
   61.500000     0.029195     0.025210
   62.500000     0.046592     0.025914
   63.500000     0.081714     0.025913
   64.500000     0.190060     0.032164
   65.500000     0.398563     0.038431
   66.500000     0.746152     0.044912
   67.500000     1.211581     0.046304
   68.500000     1.843118     0.058842
   69.500000     2.728756     0.084124
   70.500000     3.833136     0.108772
   71.500000     5.351409     0.152263
   72.500000     7.236285     0.243353
   73.500000     9.424963     0.317487
   74.500000    11.995135     0.312822
   75.500000    13.256422     0.247357
   76.500000    16.401306     0.336084
   77.500000    18.730045     0.304302
   78.500000    19.077404     0.172488
