#frame monomers_% popc_isolated_%
0 76.92307692307692 0.0
1 50.0 0.0
2 88.46153846153847 0.0
3 65.38461538461539 0.0
4 61.53846153846154 0.0
5 92.3076923076923 0.0
6 76.92307692307692 0.0
7 76.92307692307692 0.0
8 57.69230769230769 0.0
9 61.53846153846154 0.0
10 84.61538461538461 0.0
11 84.61538461538461 0.0
12 84.61538461538461 0.0
13 73.07692307692308 0.0
14 76.92307692307692 0.0
15 65.38461538461539 0.0
16 61.53846153846154 0.0
17 61.53846153846154 0.0
18 65.38461538461539 0.0
19 57.69230769230769 0.0
20 69.23076923076923 0.0
21 76.92307692307692 0.0
22 76.92307692307692 0.0
23 69.23076923076923 0.0
24 61.53846153846154 0.0
25 84.61538461538461 0.0
26 84.61538461538461 0.0
27 69.23076923076923 0.0
28 92.3076923076923 0.0
29 69.23076923076923 0.0
30 69.23076923076923 0.0
31 69.23076923076923 0.0
32 84.61538461538461 0.0
33 76.92307692307692 0.0
34 69.23076923076923 0.0
35 69.23076923076923 0.0
36 53.84615384615385 0.0
37 61.53846153846154 0.0
38 76.92307692307692 0.0
39 69.23076923076923 0.0
40 76.92307692307692 0.0
41 69.23076923076923 0.0
42 69.23076923076923 0.0
43 73.07692307692308 0.0
44 76.92307692307692 0.0
45 76.92307692307692 0.0
46 73.07692307692308 0.0
47 80.76923076923077 0.0
48 80.76923076923077 0.0
49 88.46153846153847 0.0
50 84.61538461538461 0.0
51 92.3076923076923 0.0
52 76.92307692307692 0.0
53 53.84615384615385 0.0
54 61.53846153846154 0.0
55 65.38461538461539 0.0
56 53.84615384615385 0.0
57 53.84615384615385 0.0
58 57.69230769230769 0.0
59 65.38461538461539 0.0
60 69.23076923076923 0.0
61 73.07692307692308 0.0
62 76.92307692307692 0.0
63 76.92307692307692 0.0
64 73.07692307692308 0.0
65 73.07692307692308 0.0
66 76.92307692307692 0.0
67 69.23076923076923 0.0
68 69.23076923076923 0.0
69 69.23076923076923 0.0
70 61.53846153846154 0.0
71 65.38461538461539 0.0
72 65.38461538461539 0.0
73 65.38461538461539 0.0
74 84.61538461538461 0.0
75 61.53846153846154 0.0
76 76.92307692307692 0.0
77 73.07692307692308 0.0
78 84.61538461538461 0.0
79 65.38461538461539 1.5625
80 73.07692307692308 0.0
81 73.07692307692308 0.0
82 84.61538461538461 0.0
83 73.07692307692308 0.0
84 92.3076923076923 0.0
85 61.53846153846154 0.0
86 61.53846153846154 0.0
87 53.84615384615385 0.0
88 84.61538461538461 0.0
89 80.76923076923077 0.0
90 65.38461538461539 0.0
91 57.69230769230769 0.0
92 61.53846153846154 0.0
93 53.84615384615385 0.0
94 69.23076923076923 0.0
95 76.92307692307692 0.0
96 69.23076923076923 0.0
97 57.69230769230769 0.0
98 61.53846153846154 0.0
99 69.23076923076923 0.0
100 46.15384615384615 0.0
101 46.15384615384615 0.0
102 73.07692307692308 0.0
103 61.53846153846154 0.0
104 57.69230769230769 0.0
105 50.0 0.0
106 61.53846153846154 0.0
107 76.92307692307692 0.0
108 76.92307692307692 0.0
109 92.3076923076923 0.0
110 69.23076923076923 0.0
111 80.76923076923077 0.0
112 76.92307692307692 0.0
113 84.61538461538461 0.0
114 69.23076923076923 0.0
115 76.92307692307692 0.0
116 76.92307692307692 0.0
117 92.3076923076923 0.0
118 80.76923076923077 0.0
119 76.92307692307692 0.0
120 76.92307692307692 0.0
121 92.3076923076923 0.0
122 76.92307692307692 0.0
123 76.92307692307692 0.0
124 69.23076923076923 0.0
125 57.69230769230769 0.0
126 69.23076923076923 0.0
127 61.53846153846154 0.0
128 57.69230769230769 0.0
129 57.69230769230769 0.0
130 42.30769230769231 0.0
131 65.38461538461539 0.0
132 61.53846153846154 0.0
133 57.69230769230769 0.0
134 53.84615384615385 0.0
135 53.84615384615385 3.125
136 53.84615384615385 0.0
137 76.92307692307692 3.125
138 76.92307692307692 3.125
139 73.07692307692308 0.0
140 57.69230769230769 0.0
141 61.53846153846154 0.0
142 57.69230769230769 0.0
143 57.69230769230769 1.5625
144 50.0 1.5625
145 65.38461538461539 1.5625
146 53.84615384615385 3.125
147 50.0 3.125
148 69.23076923076923 1.5625
149 65.38461538461539 3.125
150 57.69230769230769 0.0
151 69.23076923076923 1.5625
152 53.84615384615385 0.0
153 65.38461538461539 0.0
154 65.38461538461539 1.5625
155 61.53846153846154 0.0
156 46.15384615384615 3.125
157 73.07692307692308 3.125
158 76.92307692307692 0.0
159 80.76923076923077 0.0
160 80.76923076923077 0.0
161 65.38461538461539 1.5625
162 73.07692307692308 0.0
163 69.23076923076923 3.125
164 69.23076923076923 1.5625
165 65.38461538461539 1.5625
166 57.69230769230769 0.0
167 57.69230769230769 0.0
168 26.923076923076923 0.0
169 50.0 0.0
170 53.84615384615385 0.0
171 57.69230769230769 1.5625
172 53.84615384615385 0.0
173 46.15384615384615 0.0
174 42.30769230769231 1.5625
175 46.15384615384615 1.5625
176 53.84615384615385 1.5625
177 57.69230769230769 0.0
178 61.53846153846154 1.5625
179 57.69230769230769 1.5625
180 65.38461538461539 1.5625
181 46.15384615384615 1.5625
182 38.46153846153846 1.5625
183 46.15384615384615 1.5625
184 46.15384615384615 0.0
185 42.30769230769231 0.0
186 57.69230769230769 0.0
187 57.69230769230769 0.0
188 61.53846153846154 1.5625
189 69.23076923076923 1.5625
190 53.84615384615385 1.5625
191 61.53846153846154 0.0
192 73.07692307692308 0.0
193 53.84615384615385 1.5625
194 65.38461538461539 0.0
195 65.38461538461539 1.5625
196 65.38461538461539 1.5625
197 84.61538461538461 0.0
198 76.92307692307692 0.0
199 65.38461538461539 1.5625
200 65.38461538461539 0.0
201 69.23076923076923 1.5625
202 69.23076923076923 0.0
203 50.0 1.5625
204 53.84615384615385 0.0
205 57.69230769230769 1.5625
206 65.38461538461539 1.5625
207 65.38461538461539 0.0
208 73.07692307692308 0.0
209 73.07692307692308 0.0
210 69.23076923076923 1.5625
211 61.53846153846154 0.0
212 69.23076923076923 0.0
213 65.38461538461539 3.125
214 69.23076923076923 0.0
215 76.92307692307692 3.125
216 76.92307692307692 1.5625
217 69.23076923076923 1.5625
218 76.92307692307692 0.0
219 84.61538461538461 3.125
220 84.61538461538461 1.5625
221 84.61538461538461 0.0
222 92.3076923076923 1.5625
223 84.61538461538461 1.5625
224 92.3076923076923 0.0
225 84.61538461538461 0.0
226 84.61538461538461 1.5625
227 84.61538461538461 0.0
228 76.92307692307692 1.5625
229 76.92307692307692 1.5625
230 69.23076923076923 0.0
231 69.23076923076923 0.0
232 65.38461538461539 0.0
233 65.38461538461539 0.0
234 69.23076923076923 1.5625
235 76.92307692307692 0.0
236 57.69230769230769 1.5625
237 69.23076923076923 1.5625
238 73.07692307692308 0.0
239 73.07692307692308 0.0
240 57.69230769230769 0.0
241 61.53846153846154 0.0
242 69.23076923076923 0.0
243 57.69230769230769 0.0
244 61.53846153846154 0.0
245 80.76923076923077 0.0
246 57.69230769230769 0.0
247 65.38461538461539 0.0
248 69.23076923076923 0.0
249 65.38461538461539 0.0
250 65.38461538461539 0.0
251 42.30769230769231 0.0
252 73.07692307692308 0.0
253 50.0 0.0
254 65.38461538461539 0.0
255 84.61538461538461 0.0
256 76.92307692307692 0.0
257 76.92307692307692 0.0
258 65.38461538461539 0.0
259 69.23076923076923 0.0
260 42.30769230769231 0.0
261 65.38461538461539 0.0
262 57.69230769230769 0.0
263 73.07692307692308 0.0
264 61.53846153846154 0.0
265 65.38461538461539 0.0
266 69.23076923076923 0.0
267 69.23076923076923 0.0
268 61.53846153846154 0.0
269 76.92307692307692 0.0
270 84.61538461538461 1.5625
271 73.07692307692308 0.0
272 84.61538461538461 0.0
273 69.23076923076923 0.0
274 73.07692307692308 0.0
275 80.76923076923077 0.0
276 73.07692307692308 1.5625
277 57.69230769230769 1.5625
278 65.38461538461539 0.0
279 69.23076923076923 0.0
280 73.07692307692308 1.5625
281 65.38461538461539 1.5625
282 69.23076923076923 0.0
283 65.38461538461539 0.0
284 84.61538461538461 0.0
285 69.23076923076923 1.5625
286 84.61538461538461 1.5625
287 76.92307692307692 1.5625
288 69.23076923076923 1.5625
289 80.76923076923077 0.0
290 76.92307692307692 0.0
291 73.07692307692308 1.5625
292 69.23076923076923 1.5625
293 69.23076923076923 0.0
294 65.38461538461539 0.0
295 61.53846153846154 1.5625
296 57.69230769230769 1.5625
297 73.07692307692308 0.0
298 69.23076923076923 1.5625
299 73.07692307692308 1.5625
300 76.92307692307692 1.5625
301 84.61538461538461 1.5625
302 76.92307692307692 1.5625
303 76.92307692307692 0.0
304 61.53846153846154 0.0
305 65.38461538461539 0.0
306 76.92307692307692 0.0
307 84.61538461538461 0.0
308 76.92307692307692 0.0
309 69.23076923076923 0.0
310 65.38461538461539 0.0
311 84.61538461538461 1.5625
312 84.61538461538461 1.5625
313 61.53846153846154 0.0
314 57.69230769230769 1.5625
315 65.38461538461539 0.0
316 46.15384615384615 0.0
317 61.53846153846154 0.0
318 61.53846153846154 0.0
319 76.92307692307692 0.0
320 84.61538461538461 0.0
321 84.61538461538461 0.0
322 61.53846153846154 0.0
323 50.0 1.5625
324 61.53846153846154 1.5625
325 65.38461538461539 1.5625
326 73.07692307692308 0.0
327 73.07692307692308 0.0
328 73.07692307692308 0.0
329 69.23076923076923 1.5625
330 92.3076923076923 1.5625
331 76.92307692307692 0.0
332 61.53846153846154 0.0
333 69.23076923076923 0.0
334 61.53846153846154 0.0
335 76.92307692307692 0.0
336 76.92307692307692 0.0
337 69.23076923076923 0.0
338 76.92307692307692 0.0
339 73.07692307692308 0.0
340 53.84615384615385 0.0
341 65.38461538461539 0.0
342 57.69230769230769 0.0
343 61.53846153846154 0.0
344 73.07692307692308 0.0
345 57.69230769230769 0.0
346 61.53846153846154 0.0
347 53.84615384615385 0.0
348 30.76923076923077 0.0
349 57.69230769230769 0.0
350 57.69230769230769 0.0
351 46.15384615384615 0.0
352 61.53846153846154 0.0
353 69.23076923076923 0.0
354 61.53846153846154 1.5625
355 57.69230769230769 0.0
356 76.92307692307692 0.0
357 76.92307692307692 0.0
358 76.92307692307692 1.5625
359 73.07692307692308 0.0
360 61.53846153846154 0.0
361 57.69230769230769 0.0
362 53.84615384615385 0.0
363 65.38461538461539 0.0
364 69.23076923076923 0.0
365 69.23076923076923 1.5625
366 53.84615384615385 1.5625
367 69.23076923076923 0.0
368 69.23076923076923 0.0
369 57.69230769230769 0.0
370 69.23076923076923 0.0
371 57.69230769230769 0.0
372 61.53846153846154 0.0
373 57.69230769230769 0.0
374 69.23076923076923 0.0
375 65.38461538461539 0.0
376 69.23076923076923 0.0
377 84.61538461538461 0.0
378 73.07692307692308 0.0
379 88.46153846153847 0.0
380 65.38461538461539 0.0
381 69.23076923076923 0.0
382 76.92307692307692 0.0
383 76.92307692307692 0.0
384 69.23076923076923 0.0
385 53.84615384615385 0.0
386 84.61538461538461 0.0
387 76.92307692307692 0.0
388 76.92307692307692 0.0
389 84.61538461538461 0.0
390 84.61538461538461 0.0
391 84.61538461538461 0.0
392 73.07692307692308 0.0
393 76.92307692307692 0.0
394 76.92307692307692 0.0
395 69.23076923076923 0.0
396 76.92307692307692 0.0
397 69.23076923076923 0.0
398 65.38461538461539 0.0
399 76.92307692307692 0.0
400 76.92307692307692 0.0
401 69.23076923076923 0.0
402 76.92307692307692 0.0
403 76.92307692307692 0.0
404 73.07692307692308 0.0
405 73.07692307692308 0.0
406 65.38461538461539 0.0
407 80.76923076923077 0.0
408 73.07692307692308 0.0
409 57.69230769230769 0.0
410 76.92307692307692 0.0
411 84.61538461538461 0.0
412 69.23076923076923 0.0
413 76.92307692307692 0.0
414 80.76923076923077 0.0
415 73.07692307692308 0.0
416 73.07692307692308 0.0
417 76.92307692307692 0.0
418 69.23076923076923 0.0
419 100.0 0.0
420 92.3076923076923 0.0
421 92.3076923076923 0.0
422 84.61538461538461 0.0
423 69.23076923076923 0.0
424 76.92307692307692 0.0
425 69.23076923076923 0.0
426 57.69230769230769 0.0
427 69.23076923076923 0.0
428 69.23076923076923 0.0
429 69.23076923076923 0.0
430 76.92307692307692 0.0
431 65.38461538461539 0.0
432 69.23076923076923 0.0
433 65.38461538461539 0.0
434 53.84615384615385 0.0
435 69.23076923076923 0.0
436 69.23076923076923 0.0
437 69.23076923076923 0.0
438 69.23076923076923 0.0
439 76.92307692307692 0.0
440 69.23076923076923 0.0
441 61.53846153846154 0.0
442 76.92307692307692 0.0
443 69.23076923076923 0.0
444 61.53846153846154 0.0
445 69.23076923076923 0.0
446 76.92307692307692 0.0
447 69.23076923076923 0.0
448 61.53846153846154 0.0
449 76.92307692307692 0.0
450 69.23076923076923 0.0
451 69.23076923076923 0.0
452 73.07692307692308 0.0
453 65.38461538461539 0.0
454 65.38461538461539 0.0
455 69.23076923076923 0.0
456 88.46153846153847 0.0
457 84.61538461538461 0.0
458 92.3076923076923 0.0
459 84.61538461538461 0.0
460 84.61538461538461 0.0
461 80.76923076923077 0.0
462 80.76923076923077 0.0
463 92.3076923076923 0.0
464 76.92307692307692 0.0
465 73.07692307692308 0.0
466 61.53846153846154 0.0
467 57.69230769230769 0.0
468 50.0 0.0
469 57.69230769230769 0.0
470 53.84615384615385 0.0
471 53.84615384615385 0.0
472 53.84615384615385 0.0
473 73.07692307692308 0.0
474 76.92307692307692 0.0
475 69.23076923076923 0.0
476 69.23076923076923 0.0
477 84.61538461538461 0.0
478 76.92307692307692 0.0
479 92.3076923076923 0.0
480 69.23076923076923 0.0
481 76.92307692307692 0.0
482 76.92307692307692 0.0
483 92.3076923076923 0.0
484 80.76923076923077 0.0
485 80.76923076923077 0.0
