z	401-600ns	601-800ns	801-1000ns
    0.500000    -7.732013    -7.716242    -5.494644
    1.500000    -7.807366    -7.779640    -5.728801
    2.500000    -8.003813    -7.992322    -6.196826
    3.500000    -8.409221    -8.434789    -6.939412
    4.500000    -9.166460    -9.305872    -7.722835
    5.500000   -10.512716   -10.687058    -9.008938
    6.500000   -12.012094   -12.299803   -10.578935
    7.500000   -13.487431   -13.678060   -12.100490
    8.500000   -14.839838   -14.894417   -13.432272
    9.500000   -15.846197   -15.844095   -14.362882
   10.500000   -16.481612   -16.484594   -14.979970
   11.500000   -16.787052   -16.752444   -15.297636
   12.500000   -16.720839   -16.701053   -15.235164
   13.500000   -16.271394   -16.272364   -14.858198
   14.500000   -15.438915   -15.402124   -14.104504
   15.500000   -14.246755   -14.141836   -12.981468
   16.500000   -12.851443   -12.615785   -11.598416
   17.500000   -11.143281   -10.905008   -10.040484
   18.500000    -9.132600    -8.993275    -8.223826
   19.500000    -7.075743    -7.053329    -6.270682
   20.500000    -4.860513    -5.553454    -4.265493
   21.500000    -3.175942    -4.539010    -2.877069
   22.500000    -2.171297    -3.688277    -2.090177
   23.500000    -1.814159    -2.760420    -1.236718
   24.500000    -1.350666    -2.586531    -0.572610
   25.500000    -1.459589    -1.738491     0.287814
   26.500000    -1.512334    -1.167554    -0.014831
   27.500000    -1.082466    -1.027008     0.079399
   28.500000    -0.690998    -0.187986     0.938664
   29.500000    -0.452846     0.206842     0.785867
   30.500000     0.838413    -0.045406     0.563038
   31.500000     0.468918    -0.760455     0.467918
   32.500000     0.915377    -0.484844     1.018683
   33.500000     0.132369    -0.972215     1.249626
   34.500000     0.954758    -0.484844     1.448184
   35.500000     0.603370    -0.878160     0.796479
   36.500000     0.103890    -0.018594     0.796479
   37.500000     0.295030    -0.381957     0.817839
   38.500000    -0.312789     0.281637     1.149796
   39.500000    -0.047241     0.503701     0.563038
   40.500000    -0.531090     0.956597     0.467918
   41.500000    -0.585528     0.343113     0.477270
   42.500000     0.075729     0.454441     0.682133
   43.500000     0.006673     0.374422     0.031844
   44.500000     0.089770    -0.393599     0.103518
   45.500000     0.436396    -0.187986    -0.393421
   46.500000    -0.288670    -0.439634    -0.271114
   47.500000     0.485337    -0.529257    -0.426368
   48.500000     0.249617    -0.149893    -0.386780
   49.500000     0.061766    -0.428204    -0.285001
   50.500000     0.420292    -0.507149    -0.675497
   51.500000     0.638134     0.035903    -0.490996
   52.500000     0.954758    -0.237896    -0.278067
   53.500000     0.089770    -0.451013    -0.228990
   54.500000     0.727202    -0.045406    -0.271114
   55.500000    -0.177186     0.281637    -0.663608
   56.500000    -0.531090     0.588003    -0.200511
   57.500000     0.175700     0.729040    -0.439427
   58.500000     0.146730     1.141852     0.119726
   59.500000     0.436396     0.996604     0.582500
   60.500000     0.219789     1.559011     1.149796
   61.500000     0.501864     1.460160     0.743860
   62.500000     0.727202     3.112034     0.961269
   63.500000     1.557169     2.606268     1.393687
   64.500000     2.151274     4.204957     2.214910
   65.500000     0.974682     3.207153     2.388798
   66.500000     2.529176     5.375176     4.432635
   67.500000     4.276139     6.514334     6.787396
   68.500000     4.952245     6.514334     6.787396
