#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
0 61.538 57.692 73.077 64.103 4.623 0.000 0.000 0.000 0.000 0.000
1 92.308 84.615 88.462 88.462 2.221 0.000 0.000 0.000 0.000 0.000
2 92.308 57.692 80.769 76.923 10.176 0.000 0.000 0.000 0.000 0.000
3 84.615 69.231 92.308 82.051 6.784 0.000 0.000 0.000 0.000 0.000
4 92.308 76.923 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
5 92.308 73.077 84.615 83.333 5.588 0.000 0.000 0.000 0.000 0.000
6 76.923 57.692 84.615 73.077 8.006 0.000 0.000 0.000 0.000 0.000
7 76.923 57.692 92.308 75.641 10.013 0.000 0.000 0.000 0.000 0.000
8 76.923 69.231 92.308 79.487 6.784 0.000 0.000 0.000 0.000 0.000
9 69.231 80.769 100.000 83.333 8.974 0.000 0.000 0.000 0.000 0.000
10 84.615 73.077 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
11 80.769 65.385 100.000 82.051 10.013 0.000 0.000 0.000 0.000 0.000
12 76.923 73.077 84.615 78.205 3.392 0.000 0.000 0.000 0.000 0.000
13 69.231 65.385 100.000 78.205 10.954 0.000 0.000 0.000 0.000 0.000
14 57.692 69.231 84.615 70.513 7.798 0.000 0.000 0.000 0.000 0.000
15 69.231 80.769 84.615 78.205 4.623 0.000 0.000 0.000 0.000 0.000
16 69.231 73.077 69.231 70.513 1.282 0.000 0.000 0.000 0.000 0.000
17 69.231 76.923 92.308 79.487 6.784 0.000 0.000 0.000 0.000 0.000
18 61.538 65.385 92.308 73.077 9.679 0.000 0.000 0.000 0.000 0.000
19 76.923 73.077 92.308 80.769 5.875 0.000 0.000 0.000 0.000 0.000
20 53.846 80.769 92.308 75.641 11.395 0.000 0.000 0.000 0.000 0.000
21 84.615 73.077 76.923 78.205 3.392 0.000 0.000 0.000 0.000 0.000
22 61.538 92.308 92.308 82.051 10.256 0.000 0.000 0.000 0.000 0.000
23 76.923 76.923 92.308 82.051 5.128 0.000 0.000 0.000 0.000 0.000
24 73.077 73.077 84.615 76.923 3.846 0.000 0.000 0.000 0.000 0.000
25 73.077 84.615 76.923 78.205 3.392 0.000 0.000 0.000 0.000 0.000
26 76.923 76.923 84.615 79.487 2.564 0.000 0.000 0.000 0.000 0.000
27 76.923 73.077 84.615 78.205 3.392 0.000 0.000 0.000 0.000 0.000
28 73.077 84.615 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
29 88.462 80.769 92.308 87.179 3.392 0.000 0.000 0.000 0.000 0.000
30 69.231 76.923 84.615 76.923 4.441 0.000 0.000 0.000 0.000 0.000
31 69.231 65.385 69.231 67.949 1.282 0.000 0.000 0.000 0.000 0.000
32 65.385 100.000 100.000 88.462 11.538 0.000 0.000 0.000 0.000 0.000
33 76.923 65.385 100.000 80.769 10.176 0.000 0.000 0.000 0.000 0.000
34 76.923 76.923 76.923 76.923 0.000 0.000 0.000 0.000 0.000 0.000
35 92.308 69.231 84.615 82.051 6.784 0.000 0.000 0.000 0.000 0.000
36 92.308 76.923 65.385 78.205 7.798 0.000 0.000 0.000 0.000 0.000
37 92.308 76.923 61.538 76.923 8.882 0.000 0.000 0.000 0.000 0.000
38 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
39 92.308 69.231 65.385 75.641 8.407 0.000 0.000 0.000 0.000 0.000
40 76.923 76.923 92.308 82.051 5.128 0.000 0.000 0.000 0.000 0.000
41 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
42 100.000 69.231 76.923 82.051 9.245 0.000 0.000 0.000 0.000 0.000
43 100.000 92.308 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
44 100.000 84.615 53.846 79.487 13.568 0.000 0.000 1.562 0.521 0.521
45 92.308 92.308 84.615 89.744 2.564 0.000 0.000 1.562 0.521 0.521
46 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
47 76.923 76.923 100.000 84.615 7.692 0.000 0.000 0.000 0.000 0.000
48 92.308 61.538 76.923 76.923 8.882 0.000 0.000 0.000 0.000 0.000
49 92.308 69.231 84.615 82.051 6.784 0.000 0.000 0.000 0.000 0.000
50 84.615 92.308 69.231 82.051 6.784 0.000 0.000 0.000 0.000 0.000
51 88.462 69.231 84.615 80.769 5.875 0.000 0.000 0.000 0.000 0.000
52 76.923 84.615 92.308 84.615 4.441 0.000 0.000 0.000 0.000 0.000
53 76.923 76.923 69.231 74.359 2.564 0.000 0.000 0.000 0.000 0.000
54 57.692 84.615 76.923 73.077 8.006 0.000 0.000 0.000 0.000 0.000
55 84.615 69.231 92.308 82.051 6.784 0.000 0.000 1.562 0.521 0.521
56 84.615 76.923 73.077 78.205 3.392 0.000 0.000 0.000 0.000 0.000
57 76.923 73.077 92.308 80.769 5.875 0.000 0.000 1.562 0.521 0.521
58 69.231 65.385 84.615 73.077 5.875 0.000 0.000 0.000 0.000 0.000
59 69.231 76.923 92.308 79.487 6.784 0.000 0.000 0.000 0.000 0.000
60 69.231 84.615 76.923 76.923 4.441 0.000 0.000 0.000 0.000 0.000
61 50.000 84.615 76.923 70.513 10.494 0.000 0.000 0.000 0.000 0.000
62 76.923 92.308 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
63 69.231 76.923 76.923 74.359 2.564 0.000 0.000 0.000 0.000 0.000
64 61.538 61.538 84.615 69.231 7.692 0.000 0.000 0.000 0.000 0.000
65 76.923 61.538 100.000 79.487 11.177 0.000 0.000 0.000 0.000 0.000
66 84.615 73.077 92.308 83.333 5.588 0.000 0.000 0.000 0.000 0.000
67 84.615 84.615 61.538 76.923 7.692 0.000 0.000 0.000 0.000 0.000
68 84.615 57.692 88.462 76.923 9.679 0.000 0.000 0.000 0.000 0.000
69 84.615 65.385 73.077 74.359 5.588 0.000 0.000 0.000 0.000 0.000
70 76.923 84.615 76.923 79.487 2.564 0.000 0.000 0.000 0.000 0.000
71 92.308 76.923 76.923 82.051 5.128 0.000 0.000 0.000 0.000 0.000
72 92.308 76.923 84.615 84.615 4.441 0.000 0.000 0.000 0.000 0.000
73 100.000 57.692 76.923 78.205 12.230 0.000 0.000 1.562 0.521 0.521
74 84.615 92.308 65.385 80.769 8.006 0.000 0.000 0.000 0.000 0.000
75 84.615 84.615 84.615 84.615 0.000 0.000 0.000 0.000 0.000 0.000
76 84.615 76.923 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
77 80.769 76.923 69.231 75.641 3.392 0.000 0.000 1.562 0.521 0.521
78 100.000 65.385 50.000 71.795 14.785 0.000 0.000 0.000 0.000 0.000
79 84.615 84.615 65.385 78.205 6.410 0.000 0.000 0.000 0.000 0.000
80 80.769 92.308 65.385 79.487 7.798 0.000 0.000 1.562 0.521 0.521
81 69.231 84.615 73.077 75.641 4.623 0.000 0.000 0.000 0.000 0.000
82 69.231 84.615 76.923 76.923 4.441 0.000 0.000 1.562 0.521 0.521
83 69.231 76.923 76.923 74.359 2.564 0.000 0.000 0.000 0.000 0.000
84 76.923 84.615 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
85 84.615 92.308 53.846 76.923 11.750 0.000 0.000 0.000 0.000 0.000
86 57.692 84.615 69.231 70.513 7.798 0.000 0.000 0.000 0.000 0.000
87 84.615 76.923 53.846 71.795 9.245 0.000 0.000 0.000 0.000 0.000
88 84.615 92.308 73.077 83.333 5.588 0.000 0.000 0.000 0.000 0.000
89 92.308 76.923 92.308 87.179 5.128 0.000 0.000 1.562 0.521 0.521
90 76.923 92.308 57.692 75.641 10.013 0.000 0.000 0.000 0.000 0.000
91 84.615 92.308 80.769 85.897 3.392 0.000 0.000 4.688 1.562 1.562
92 84.615 100.000 80.769 88.462 5.875 0.000 0.000 0.000 0.000 0.000
93 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
94 92.308 92.308 80.769 88.462 3.846 0.000 0.000 0.000 0.000 0.000
95 76.923 84.615 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
96 57.692 92.308 92.308 80.769 11.538 0.000 0.000 0.000 0.000 0.000
97 84.615 92.308 61.538 79.487 9.245 0.000 0.000 1.562 0.521 0.521
98 84.615 76.923 76.923 79.487 2.564 0.000 0.000 1.562 0.521 0.521
99 92.308 76.923 76.923 82.051 5.128 0.000 0.000 4.688 1.562 1.562
100 84.615 73.077 76.923 78.205 3.392 0.000 0.000 1.562 0.521 0.521
101 92.308 76.923 100.000 89.744 6.784 0.000 0.000 0.000 0.000 0.000
102 92.308 80.769 80.769 84.615 3.846 0.000 0.000 0.000 0.000 0.000
103 92.308 57.692 84.615 78.205 10.494 0.000 0.000 0.000 0.000 0.000
104 84.615 69.231 92.308 82.051 6.784 0.000 0.000 0.000 0.000 0.000
105 92.308 88.462 100.000 93.590 3.392 0.000 0.000 0.000 0.000 0.000
106 84.615 76.923 76.923 79.487 2.564 0.000 0.000 0.000 0.000 0.000
107 92.308 92.308 100.000 94.872 2.564 0.000 0.000 3.125 1.042 1.042
108 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
109 84.615 84.615 100.000 89.744 5.128 0.000 0.000 1.562 0.521 0.521
110 100.000 100.000 76.923 92.308 7.692 0.000 0.000 4.688 1.562 1.562
111 100.000 100.000 76.923 92.308 7.692 0.000 0.000 0.000 0.000 0.000
112 84.615 100.000 76.923 87.179 6.784 0.000 0.000 0.000 0.000 0.000
113 84.615 88.462 92.308 88.462 2.221 0.000 0.000 0.000 0.000 0.000
114 84.615 84.615 84.615 84.615 0.000 0.000 0.000 0.000 0.000 0.000
115 88.462 92.308 84.615 88.462 2.221 0.000 0.000 0.000 0.000 0.000
116 84.615 76.923 92.308 84.615 4.441 0.000 0.000 0.000 0.000 0.000
117 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
118 92.308 76.923 100.000 89.744 6.784 0.000 0.000 0.000 0.000 0.000
119 100.000 76.923 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
120 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
121 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
122 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
123 84.615 84.615 88.462 85.897 1.282 0.000 0.000 0.000 0.000 0.000
124 76.923 73.077 73.077 74.359 1.282 0.000 0.000 0.000 0.000 0.000
125 73.077 100.000 84.615 85.897 7.798 0.000 0.000 0.000 0.000 0.000
126 76.923 92.308 69.231 79.487 6.784 0.000 0.000 0.000 0.000 0.000
127 46.154 92.308 76.923 71.795 13.568 0.000 0.000 0.000 0.000 0.000
128 76.923 92.308 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
129 65.385 92.308 84.615 80.769 8.006 0.000 0.000 0.000 0.000 0.000
130 65.385 61.538 76.923 67.949 4.623 0.000 0.000 0.000 0.000 0.000
131 80.769 76.923 65.385 74.359 4.623 0.000 0.000 0.000 0.000 0.000
132 84.615 65.385 69.231 73.077 5.875 0.000 0.000 0.000 0.000 0.000
133 80.769 61.538 73.077 71.795 5.588 0.000 0.000 0.000 0.000 0.000
134 84.615 69.231 73.077 75.641 4.623 0.000 0.000 0.000 0.000 0.000
135 73.077 53.846 69.231 65.385 5.875 0.000 0.000 0.000 0.000 0.000
136 84.615 53.846 65.385 67.949 8.974 0.000 0.000 0.000 0.000 0.000
137 61.538 73.077 73.077 69.231 3.846 0.000 0.000 0.000 0.000 0.000
138 76.923 65.385 69.231 70.513 3.392 0.000 0.000 1.562 0.521 0.521
139 84.615 76.923 76.923 79.487 2.564 0.000 0.000 0.000 0.000 0.000
140 92.308 84.615 61.538 79.487 9.245 0.000 0.000 0.000 0.000 0.000
141 84.615 61.538 57.692 67.949 8.407 0.000 0.000 0.000 0.000 0.000
142 73.077 76.923 76.923 75.641 1.282 0.000 0.000 0.000 0.000 0.000
143 92.308 69.231 57.692 73.077 10.176 0.000 0.000 4.688 1.562 1.562
144 92.308 84.615 76.923 84.615 4.441 0.000 0.000 3.125 1.042 1.042
