           z         mean           se
  -67.500000     0.000002     0.000002
  -66.500000     0.000015     0.000011
  -65.500000     0.000053     0.000028
  -64.500000     0.000126     0.000054
  -63.500000     0.000301     0.000107
  -62.500000     0.000519     0.000107
  -61.500000     0.000905     0.000137
  -60.500000     0.001284     0.000174
  -59.500000     0.001600     0.000200
  -58.500000     0.001812     0.000210
  -57.500000     0.001839     0.000207
  -56.500000     0.001869     0.000188
  -55.500000     0.001778     0.000185
  -54.500000     0.001883     0.000179
  -53.500000     0.001814     0.000182
  -52.500000     0.001869     0.000183
  -51.500000     0.001863     0.000205
  -50.500000     0.001879     0.000210
  -49.500000     0.001765     0.000196
  -48.500000     0.001807     0.000205
  -47.500000     0.001823     0.000210
  -46.500000     0.001914     0.000240
  -45.500000     0.001835     0.000188
  -44.500000     0.001808     0.000220
  -43.500000     0.001828     0.000205
  -42.500000     0.001885     0.000233
  -41.500000     0.001808     0.000207
  -40.500000     0.001849     0.000239
  -39.500000     0.001812     0.000247
  -38.500000     0.001910     0.000258
  -37.500000     0.001855     0.000274
  -36.500000     0.001946     0.000267
  -35.500000     0.002024     0.000290
  -34.500000     0.002007     0.000274
  -33.500000     0.001991     0.000288
  -32.500000     0.001990     0.000270
  -31.500000     0.001989     0.000273
  -30.500000     0.001963     0.000256
  -29.500000     0.001920     0.000255
  -28.500000     0.001790     0.000237
  -27.500000     0.001518     0.000230
  -26.500000     0.001216     0.000166
  -25.500000     0.000884     0.000123
  -24.500000     0.000837     0.000126
  -23.500000     0.000633     0.000108
  -22.500000     0.000641     0.000086
  -21.500000     0.000800     0.000117
  -20.500000     0.001312     0.000160
  -19.500000     0.002532     0.000243
  -18.500000     0.004942     0.000370
  -17.500000     0.009889     0.000645
  -16.500000     0.017767     0.000962
  -15.500000     0.029262     0.001608
  -14.500000     0.042713     0.002099
  -13.500000     0.055006     0.002892
  -12.500000     0.062115     0.003178
  -11.500000     0.061601     0.003251
  -10.500000     0.053491     0.002941
   -9.500000     0.040195     0.002214
   -8.500000     0.027485     0.001381
   -7.500000     0.017060     0.000827
   -6.500000     0.010497     0.000481
   -5.500000     0.006215     0.000312
   -4.500000     0.004194     0.000191
   -3.500000     0.002994     0.000118
   -2.500000     0.002186     0.000102
   -1.500000     0.001754     0.000117
   -0.500000     0.001695     0.000169
    0.500000     0.001533     0.000175
    1.500000     0.001668     0.000201
    2.500000     0.002002     0.000215
    3.500000     0.002579     0.000196
    4.500000     0.003556     0.000218
    5.500000     0.005367     0.000372
    6.500000     0.008919     0.000603
    7.500000     0.014814     0.000927
    8.500000     0.024055     0.001467
    9.500000     0.036241     0.002056
   10.500000     0.047620     0.002557
   11.500000     0.055465     0.002482
   12.500000     0.056222     0.002509
   13.500000     0.048491     0.002178
   14.500000     0.036489     0.001760
   15.500000     0.024076     0.001120
   16.500000     0.014111     0.000782
   17.500000     0.007693     0.000505
   18.500000     0.003773     0.000320
   19.500000     0.001896     0.000200
   20.500000     0.000967     0.000169
   21.500000     0.000533     0.000069
   22.500000     0.000430     0.000059
   23.500000     0.000474     0.000066
   24.500000     0.000689     0.000097
   25.500000     0.000873     0.000103
   26.500000     0.001074     0.000143
   27.500000     0.001286     0.000163
   28.500000     0.001462     0.000168
   29.500000     0.001628     0.000197
   30.500000     0.001620     0.000163
   31.500000     0.001690     0.000165
   32.500000     0.001801     0.000192
   33.500000     0.001852     0.000165
   34.500000     0.001835     0.000150
   35.500000     0.001865     0.000169
   36.500000     0.001859     0.000155
   37.500000     0.001864     0.000147
   38.500000     0.001856     0.000135
   39.500000     0.001867     0.000137
   40.500000     0.001988     0.000152
   41.500000     0.001972     0.000158
   42.500000     0.001991     0.000163
   43.500000     0.002033     0.000201
   44.500000     0.001977     0.000208
   45.500000     0.001832     0.000177
   46.500000     0.002048     0.000170
   47.500000     0.002002     0.000186
   48.500000     0.001940     0.000169
   49.500000     0.002063     0.000196
   50.500000     0.002041     0.000204
   51.500000     0.002103     0.000223
   52.500000     0.002105     0.000208
   53.500000     0.002015     0.000221
   54.500000     0.002061     0.000229
   55.500000     0.002134     0.000182
   56.500000     0.002096     0.000199
   57.500000     0.002045     0.000181
   58.500000     0.002072     0.000203
   59.500000     0.002051     0.000176
   60.500000     0.001987     0.000186
   61.500000     0.001981     0.000218
   62.500000     0.001898     0.000209
   63.500000     0.001693     0.000184
   64.500000     0.001381     0.000171
   65.500000     0.000964     0.000174
   66.500000     0.000577     0.000139
   67.500000     0.000310     0.000083
   68.500000     0.000121     0.000039
   69.500000     0.000050     0.000023
   70.500000     0.000012     0.000007
   71.500000     0.000002     0.000002
