z	401-600ns	601-800ns	801-1000ns
  -68.500000     0.000006     0.000000     0.000000
  -67.500000     0.000056     0.000002     0.000000
  -66.500000     0.000171     0.000017     0.000000
  -65.500000     0.000435     0.000060     0.000027
  -64.500000     0.000810     0.000158     0.000088
  -63.500000     0.001512     0.000396     0.000213
  -62.500000     0.002231     0.000771     0.000621
  -61.500000     0.002969     0.001227     0.001237
  -60.500000     0.003773     0.001750     0.001962
  -59.500000     0.004633     0.002306     0.002742
  -58.500000     0.005048     0.002788     0.003419
  -57.500000     0.005358     0.003042     0.004029
  -56.500000     0.005402     0.003200     0.004350
  -55.500000     0.005254     0.003248     0.004356
  -54.500000     0.005575     0.003298     0.004452
  -53.500000     0.005333     0.003438     0.004288
  -52.500000     0.005488     0.003312     0.004292
  -51.500000     0.005446     0.003338     0.004244
  -50.500000     0.005379     0.003102     0.003940
  -49.500000     0.005415     0.002983     0.004042
  -48.500000     0.005425     0.003002     0.004019
  -47.500000     0.004919     0.002963     0.003783
  -46.500000     0.005117     0.002973     0.003808
  -45.500000     0.004915     0.002875     0.003842
  -44.500000     0.005117     0.002783     0.003985
  -43.500000     0.005062     0.002960     0.004112
  -42.500000     0.005073     0.002894     0.004185
  -41.500000     0.005285     0.002963     0.004037
  -40.500000     0.005317     0.002733     0.003956
  -39.500000     0.005454     0.002900     0.004163
  -38.500000     0.005437     0.002942     0.003923
  -37.500000     0.005558     0.003046     0.004023
  -36.500000     0.005471     0.002969     0.004002
  -35.500000     0.005533     0.002938     0.003942
  -34.500000     0.005275     0.003033     0.004033
  -33.500000     0.005696     0.002979     0.003988
  -32.500000     0.005713     0.003094     0.003975
  -31.500000     0.005817     0.003277     0.003875
  -30.500000     0.005779     0.003235     0.003904
  -29.500000     0.005723     0.003338     0.003750
  -28.500000     0.005650     0.003217     0.003833
  -27.500000     0.005044     0.003206     0.003738
  -26.500000     0.004452     0.002788     0.003183
  -25.500000     0.003694     0.002392     0.002706
  -24.500000     0.002950     0.002017     0.001923
  -23.500000     0.001942     0.001460     0.001485
  -22.500000     0.001373     0.001169     0.001165
  -21.500000     0.001158     0.000917     0.000938
  -20.500000     0.001206     0.001306     0.001156
  -19.500000     0.001563     0.002398     0.001694
  -18.500000     0.002825     0.004315     0.003231
  -17.500000     0.005631     0.007769     0.006817
  -16.500000     0.010810     0.013388     0.012715
  -15.500000     0.017792     0.022250     0.021638
  -14.500000     0.026179     0.033688     0.031510
  -13.500000     0.033087     0.043854     0.042596
  -12.500000     0.036352     0.049304     0.049846
  -11.500000     0.034106     0.046892     0.049008
  -10.500000     0.029210     0.038548     0.041238
   -9.500000     0.020879     0.028304     0.031040
   -8.500000     0.014237     0.017717     0.020465
   -7.500000     0.009044     0.010662     0.013252
   -6.500000     0.006060     0.006104     0.008056
   -5.500000     0.004365     0.004244     0.005194
   -4.500000     0.003735     0.003585     0.004167
   -3.500000     0.003373     0.003563     0.004004
   -2.500000     0.003317     0.003475     0.004152
   -1.500000     0.003281     0.003633     0.004217
   -0.500000     0.003231     0.003850     0.004237
    0.500000     0.003198     0.003771     0.004158
    1.500000     0.003288     0.004135     0.004090
    2.500000     0.003167     0.004006     0.003838
    3.500000     0.003098     0.003798     0.003721
    4.500000     0.003108     0.004000     0.003975
    5.500000     0.004081     0.005173     0.004581
    6.500000     0.006467     0.007467     0.006792
    7.500000     0.010758     0.011904     0.010952
    8.500000     0.017756     0.019267     0.017846
    9.500000     0.027046     0.029454     0.027744
   10.500000     0.035775     0.039760     0.037321
   11.500000     0.041804     0.047223     0.043535
   12.500000     0.042627     0.049506     0.043994
   13.500000     0.038348     0.044415     0.038673
   14.500000     0.030513     0.033548     0.029762
   15.500000     0.020662     0.022652     0.019719
   16.500000     0.012373     0.013494     0.012323
   17.500000     0.007060     0.007702     0.006713
   18.500000     0.003696     0.004244     0.003702
   19.500000     0.002162     0.002287     0.001925
   20.500000     0.001369     0.001487     0.001267
   21.500000     0.001167     0.001298     0.001219
   22.500000     0.001254     0.001379     0.001335
   23.500000     0.001723     0.001802     0.001752
   24.500000     0.002288     0.002288     0.002294
   25.500000     0.003019     0.002967     0.002838
   26.500000     0.003710     0.003650     0.003323
   27.500000     0.004262     0.004015     0.003723
   28.500000     0.004394     0.004423     0.003738
   29.500000     0.004752     0.004558     0.003967
   30.500000     0.004996     0.004873     0.004135
   31.500000     0.004819     0.004765     0.004177
   32.500000     0.005069     0.004787     0.004056
   33.500000     0.004777     0.004604     0.004012
   34.500000     0.004662     0.004513     0.004008
   35.500000     0.004617     0.004746     0.003992
   36.500000     0.004698     0.004719     0.003944
   37.500000     0.004762     0.004794     0.004098
   38.500000     0.004546     0.004806     0.004071
   39.500000     0.004604     0.004613     0.004296
   40.500000     0.004604     0.004804     0.004121
   41.500000     0.004935     0.004740     0.003979
   42.500000     0.004838     0.004721     0.003956
   43.500000     0.004967     0.004710     0.003863
   44.500000     0.004735     0.004496     0.004008
   45.500000     0.004806     0.004552     0.003927
   46.500000     0.004971     0.004296     0.004242
   47.500000     0.005071     0.004219     0.004004
   48.500000     0.004973     0.004142     0.004269
   49.500000     0.005000     0.004358     0.004352
   50.500000     0.005317     0.004221     0.004552
   51.500000     0.005340     0.004154     0.004515
   52.500000     0.005152     0.004123     0.004377
   53.500000     0.005162     0.003938     0.004260
   54.500000     0.005263     0.003912     0.004185
   55.500000     0.005319     0.003938     0.004163
   56.500000     0.005217     0.004085     0.004079
   57.500000     0.005287     0.003971     0.004010
   58.500000     0.005210     0.003963     0.004208
   59.500000     0.005317     0.003790     0.004254
   60.500000     0.005063     0.003646     0.004012
   61.500000     0.004927     0.003465     0.003821
   62.500000     0.004767     0.003035     0.003350
   63.500000     0.004313     0.002604     0.002737
   64.500000     0.003806     0.002037     0.002085
   65.500000     0.003290     0.001371     0.001321
   66.500000     0.002365     0.000838     0.000575
   67.500000     0.001458     0.000381     0.000263
   68.500000     0.000840     0.000165     0.000073
   69.500000     0.000412     0.000058     0.000013
   70.500000     0.000185     0.000012     0.000002
   71.500000     0.000075     0.000008     0.000000
   72.500000     0.000013     0.000000     0.000000
   73.500000     0.000002     0.000000     0.000000
