z	401-600ns	601-800ns	801-1000ns
    0.500000    19.249598    19.282706    19.383812
    1.500000    19.249598    19.282706    19.383812
    2.500000    19.249598    19.282706    19.383812
    3.500000    19.249598    19.282706    19.383812
    4.500000    19.249598    19.282706    19.383812
    5.500000    19.249598    19.282706    19.383812
    6.500000    19.249598    19.282706    19.383812
    7.500000    19.249598    19.282706    19.383812
    8.500000    19.249598    19.282706    19.383812
    9.500000    19.249598    19.282706    19.383812
   10.500000    19.249598    19.282706    19.383812
   11.500000    19.249598    19.282706    19.383812
   12.500000    19.249598    14.896541    19.383812
   13.500000    19.249598    11.061927    16.976024
   14.500000    16.842071     8.934711    19.383812
   15.500000    12.326522     7.883885    14.953962
   16.500000    10.943955     6.812279    10.049625
   17.500000     9.248847     5.422101     7.602520
   18.500000     8.514271     4.161765     6.980632
   19.500000     7.126305     4.151785     5.868487
   20.500000     7.027691     4.387153     5.100363
   21.500000     4.889358     3.499976     3.658130
   22.500000     3.369894     2.255836     2.609956
   23.500000     2.072448     1.341696     1.886913
   24.500000     1.095217     0.256006     0.582692
   25.500000     0.284472    -0.409180    -0.131035
   26.500000    -0.495326    -0.673445    -0.524641
   27.500000    -0.810211    -0.938765    -0.747090
   28.500000    -0.877967    -1.062856    -0.996088
   29.500000    -1.009470    -0.977370    -0.853290
   30.500000    -0.949288    -0.979972    -0.845480
   31.500000    -0.950621    -0.827225    -0.692219
   32.500000    -0.637020    -0.773828    -0.549671
   33.500000    -0.818737    -0.562961    -0.384575
   34.500000    -0.609426    -0.486453    -0.254339
   35.500000    -0.538746    -0.404284    -0.167177
   36.500000    -0.587593    -0.439367    -0.078568
   37.500000    -0.514705    -0.437856    -0.071526
   38.500000    -0.315795    -0.275886    -0.043048
   39.500000    -0.252333    -0.203957    -0.005068
   40.500000    -0.093988    -0.092062     0.064962
   41.500000    -0.001170    -0.066507     0.121841
   42.500000     0.056654    -0.046228     0.037113
   43.500000     0.048594    -0.135260    -0.098025
   44.500000    -0.131723    -0.111977    -0.103226
   45.500000     0.030585    -0.059141    -0.168901
   46.500000     0.068854     0.112115     0.063190
   47.500000     0.042659    -0.022104    -0.028631
   48.500000    -0.069183     0.216773     0.029762
   49.500000     0.048718     0.204393     0.081915
   50.500000    -0.018828     0.153814     0.127649
   51.500000     0.050700     0.208426     0.213399
   52.500000     0.000772     0.212596     0.185729
   53.500000    -0.009047     0.226983     0.292193
   54.500000    -0.003111     0.401856     0.273770
   55.500000     0.138697     0.295995     0.296205
   56.500000     0.242814     0.526500     0.461450
   57.500000     0.238672     0.330062     0.612761
   58.500000     0.097341     0.487218     0.516814
   59.500000     0.091291     0.453271     0.622029
   60.500000     0.105558     0.496544     0.494578
   61.500000     0.124113     0.533452     0.492338
   62.500000     0.230010     0.633163     0.461588
   63.500000     0.317998     0.694466     0.647805
   64.500000     0.333613     0.863768     0.734139
   65.500000     0.770036     1.275217     0.919036
   66.500000     1.194466     1.569940     1.121272
   67.500000     1.644254     1.931968     1.792307
   68.500000     2.244245     2.665567     2.479752
   69.500000     2.948888     3.360672     3.145667
   70.500000     3.978262     4.345135     3.999813
   71.500000     5.440595     5.940839     5.552402
   72.500000     7.335923     7.970179     6.811892
   73.500000    10.056235     9.521106     9.289114
   74.500000     8.956760    10.062638     9.767988
   75.500000    11.650410    13.380977    12.806132
   76.500000    12.080442    19.282706    15.767426
   77.500000    19.249598    19.282706    19.383812
   78.500000    19.249598    19.282706    19.383812
