           z         mean           se
  -69.500000     0.000002     0.000001
  -68.500000     0.000014     0.000004
  -67.500000     0.000067     0.000015
  -66.500000     0.000230     0.000038
  -65.500000     0.000644     0.000095
  -64.500000     0.001364     0.000195
  -63.500000     0.002403     0.000272
  -62.500000     0.003720     0.000321
  -61.500000     0.004905     0.000332
  -60.500000     0.005835     0.000311
  -59.500000     0.006336     0.000278
  -58.500000     0.006603     0.000273
  -57.500000     0.006586     0.000256
  -56.500000     0.006646     0.000238
  -55.500000     0.006555     0.000273
  -54.500000     0.006639     0.000243
  -53.500000     0.006676     0.000233
  -52.500000     0.006728     0.000247
  -51.500000     0.006720     0.000236
  -50.500000     0.006691     0.000193
  -49.500000     0.006711     0.000192
  -48.500000     0.006680     0.000171
  -47.500000     0.006678     0.000186
  -46.500000     0.006702     0.000147
  -45.500000     0.006652     0.000159
  -44.500000     0.006637     0.000126
  -43.500000     0.006715     0.000146
  -42.500000     0.006563     0.000128
  -41.500000     0.006651     0.000135
  -40.500000     0.006673     0.000163
  -39.500000     0.006593     0.000139
  -38.500000     0.006594     0.000130
  -37.500000     0.006542     0.000128
  -36.500000     0.006478     0.000126
  -35.500000     0.006564     0.000121
  -34.500000     0.006558     0.000111
  -33.500000     0.006653     0.000148
  -32.500000     0.006567     0.000122
  -31.500000     0.006698     0.000180
  -30.500000     0.006750     0.000201
  -29.500000     0.006700     0.000200
  -28.500000     0.006650     0.000202
  -27.500000     0.006428     0.000192
  -26.500000     0.006052     0.000189
  -25.500000     0.005398     0.000145
  -24.500000     0.004522     0.000123
  -23.500000     0.003622     0.000112
  -22.500000     0.002764     0.000076
  -21.500000     0.002236     0.000086
  -20.500000     0.002108     0.000101
  -19.500000     0.002647     0.000145
  -18.500000     0.004164     0.000206
  -17.500000     0.007132     0.000306
  -16.500000     0.011648     0.000468
  -15.500000     0.017840     0.000630
  -14.500000     0.023892     0.000892
  -13.500000     0.028843     0.001104
  -12.500000     0.030252     0.001103
  -11.500000     0.027091     0.001108
  -10.500000     0.020865     0.000923
   -9.500000     0.013793     0.000607
   -8.500000     0.008125     0.000314
   -7.500000     0.004598     0.000184
   -6.500000     0.002819     0.000200
   -5.500000     0.002039     0.000167
   -4.500000     0.001903     0.000152
   -3.500000     0.001996     0.000191
   -2.500000     0.002107     0.000155
   -1.500000     0.002127     0.000166
   -0.500000     0.002138     0.000159
    0.500000     0.002156     0.000177
    1.500000     0.002162     0.000185
    2.500000     0.002210     0.000162
    3.500000     0.002181     0.000124
    4.500000     0.002213     0.000129
    5.500000     0.002396     0.000141
    6.500000     0.003129     0.000233
    7.500000     0.004937     0.000332
    8.500000     0.008603     0.000504
    9.500000     0.014237     0.000720
   10.500000     0.021433     0.001149
   11.500000     0.028047     0.001560
   12.500000     0.031328     0.001723
   13.500000     0.030084     0.001454
   14.500000     0.025801     0.001069
   15.500000     0.018779     0.000734
   16.500000     0.012262     0.000458
   17.500000     0.007752     0.000262
   18.500000     0.004791     0.000175
   19.500000     0.003156     0.000131
   20.500000     0.002464     0.000077
   21.500000     0.002435     0.000075
   22.500000     0.002910     0.000113
   23.500000     0.003731     0.000163
   24.500000     0.004736     0.000201
   25.500000     0.005658     0.000223
   26.500000     0.006415     0.000255
   27.500000     0.006805     0.000263
   28.500000     0.007090     0.000309
   29.500000     0.007141     0.000307
   30.500000     0.007099     0.000281
   31.500000     0.006991     0.000275
   32.500000     0.006909     0.000297
   33.500000     0.006838     0.000274
   34.500000     0.006783     0.000285
   35.500000     0.006768     0.000338
   36.500000     0.006781     0.000352
   37.500000     0.006723     0.000317
   38.500000     0.006713     0.000317
   39.500000     0.006662     0.000294
   40.500000     0.006680     0.000303
   41.500000     0.006623     0.000295
   42.500000     0.006555     0.000296
   43.500000     0.006647     0.000248
   44.500000     0.006590     0.000242
   45.500000     0.006593     0.000262
   46.500000     0.006567     0.000244
   47.500000     0.006552     0.000282
   48.500000     0.006608     0.000281
   49.500000     0.006584     0.000291
   50.500000     0.006483     0.000297
   51.500000     0.006486     0.000288
   52.500000     0.006564     0.000265
   53.500000     0.006594     0.000287
   54.500000     0.006543     0.000270
   55.500000     0.006528     0.000236
   56.500000     0.006581     0.000244
   57.500000     0.006626     0.000245
   58.500000     0.006570     0.000236
   59.500000     0.006605     0.000248
   60.500000     0.006593     0.000247
   61.500000     0.006556     0.000282
   62.500000     0.006503     0.000285
   63.500000     0.006196     0.000292
   64.500000     0.005501     0.000332
   65.500000     0.004424     0.000324
   66.500000     0.003173     0.000304
   67.500000     0.001977     0.000249
   68.500000     0.001042     0.000153
   69.500000     0.000433     0.000072
   70.500000     0.000146     0.000029
   71.500000     0.000033     0.000008
   72.500000     0.000005     0.000002
   73.500000     0.000001     0.000000
