           z    400-600ns    600-800ns   800-1000ns
  -73.500000     0.000000     0.000000     0.000000
  -72.500000     0.000002     0.000006     0.000000
  -71.500000     0.000025     0.000052     0.000002
  -70.500000     0.000154     0.000204     0.000050
  -69.500000     0.000631     0.000569     0.000229
  -68.500000     0.001856     0.001392     0.000915
  -67.500000     0.003608     0.002954     0.002187
  -66.500000     0.005642     0.004856     0.004019
  -65.500000     0.007644     0.006581     0.006031
  -64.500000     0.008592     0.008329     0.007213
  -63.500000     0.009300     0.009115     0.008544
  -62.500000     0.009663     0.009327     0.009235
  -61.500000     0.009813     0.009435     0.009504
  -60.500000     0.010019     0.009708     0.009231
  -59.500000     0.009854     0.009594     0.009544
  -58.500000     0.009946     0.009510     0.009442
  -57.500000     0.010208     0.009433     0.009663
  -56.500000     0.010067     0.009263     0.009556
  -55.500000     0.010133     0.009573     0.009688
  -54.500000     0.010244     0.009540     0.009562
  -53.500000     0.010135     0.009462     0.009696
  -52.500000     0.010337     0.009358     0.009477
  -51.500000     0.010033     0.009808     0.009781
  -50.500000     0.010400     0.009577     0.010021
  -49.500000     0.010060     0.009271     0.009794
  -48.500000     0.010096     0.009544     0.009606
  -47.500000     0.009715     0.009481     0.009658
  -46.500000     0.009708     0.009517     0.009650
  -45.500000     0.009781     0.009550     0.009704
  -44.500000     0.009685     0.009423     0.009315
  -43.500000     0.009742     0.009329     0.009217
  -42.500000     0.009840     0.009325     0.009550
  -41.500000     0.009833     0.009352     0.009538
  -40.500000     0.009713     0.009731     0.009613
  -39.500000     0.009713     0.009748     0.009331
  -38.500000     0.009444     0.010142     0.009400
  -37.500000     0.009448     0.010025     0.009237
  -36.500000     0.009646     0.009798     0.009321
  -35.500000     0.009385     0.009854     0.009475
  -34.500000     0.009494     0.009887     0.009473
  -33.500000     0.009383     0.009506     0.009577
  -32.500000     0.009623     0.009698     0.009677
  -31.500000     0.009508     0.009727     0.009683
  -30.500000     0.009308     0.009858     0.009717
  -29.500000     0.008904     0.009675     0.009675
  -28.500000     0.008506     0.009500     0.009442
  -27.500000     0.008354     0.009237     0.009221
  -26.500000     0.007362     0.008475     0.008712
  -25.500000     0.006746     0.007431     0.007840
  -24.500000     0.005763     0.006437     0.006862
  -23.500000     0.004813     0.005333     0.005773
  -22.500000     0.003540     0.004200     0.004475
  -21.500000     0.002852     0.003285     0.003537
  -20.500000     0.002612     0.002500     0.003085
  -19.500000     0.002887     0.002473     0.003304
  -18.500000     0.003806     0.003156     0.003960
  -17.500000     0.005675     0.004383     0.005071
  -16.500000     0.008000     0.005794     0.006692
  -15.500000     0.010671     0.007542     0.009088
  -14.500000     0.011381     0.008535     0.010323
  -13.500000     0.011248     0.008315     0.010287
  -12.500000     0.009252     0.006588     0.008831
  -11.500000     0.006585     0.004238     0.006813
  -10.500000     0.003887     0.002435     0.004117
   -9.500000     0.001675     0.001171     0.001940
   -8.500000     0.000671     0.000490     0.000944
   -7.500000     0.000248     0.000177     0.000331
   -6.500000     0.000075     0.000044     0.000108
   -5.500000     0.000031     0.000012     0.000037
   -4.500000     0.000031     0.000000     0.000008
   -3.500000     0.000056     0.000002     0.000002
   -2.500000     0.000042     0.000000     0.000002
   -1.500000     0.000050     0.000000     0.000000
   -0.500000     0.000038     0.000000     0.000000
    0.500000     0.000013     0.000000     0.000000
    1.500000     0.000033     0.000006     0.000000
    2.500000     0.000029     0.000008     0.000000
    3.500000     0.000033     0.000042     0.000000
    4.500000     0.000029     0.000075     0.000002
    5.500000     0.000056     0.000175     0.000017
    6.500000     0.000175     0.000346     0.000040
    7.500000     0.000400     0.000819     0.000250
    8.500000     0.000929     0.001735     0.000808
    9.500000     0.001844     0.002963     0.002073
   10.500000     0.003542     0.005069     0.004029
   11.500000     0.005544     0.008231     0.006212
   12.500000     0.007521     0.011254     0.008687
   13.500000     0.008792     0.013304     0.010812
   14.500000     0.008979     0.013125     0.011037
   15.500000     0.007633     0.011756     0.009467
   16.500000     0.005494     0.009600     0.007487
   17.500000     0.004021     0.007413     0.006056
   18.500000     0.002844     0.005575     0.004258
   19.500000     0.002317     0.004263     0.003381
   20.500000     0.002471     0.003471     0.003075
   21.500000     0.003029     0.003315     0.003462
   22.500000     0.003854     0.003877     0.004296
   23.500000     0.004894     0.004940     0.005344
   24.500000     0.006154     0.005990     0.006350
   25.500000     0.007431     0.006971     0.007337
   26.500000     0.008413     0.007912     0.008294
   27.500000     0.008656     0.008588     0.008996
   28.500000     0.009310     0.008929     0.009433
   29.500000     0.009531     0.009323     0.009975
   30.500000     0.009492     0.009498     0.009875
   31.500000     0.009404     0.009744     0.009650
   32.500000     0.009371     0.009569     0.009894
   33.500000     0.009083     0.009548     0.009687
   34.500000     0.009127     0.009667     0.009946
   35.500000     0.009138     0.009587     0.010242
   36.500000     0.008994     0.009204     0.009933
   37.500000     0.008958     0.009444     0.010160
   38.500000     0.008977     0.009585     0.010327
   39.500000     0.008890     0.009735     0.009908
