           z         mean           se
    0.500000   -16.692147     1.323293
    1.500000   -16.643730     1.320796
    2.500000   -16.513044     1.324332
    3.500000   -16.317600     1.320387
    4.500000   -16.059539     1.318977
    5.500000   -15.798124     1.323138
    6.500000   -15.653606     1.323431
    7.500000   -15.689885     1.322354
    8.500000   -15.911833     1.318350
    9.500000   -16.186759     1.315301
   10.500000   -16.341612     1.312597
   11.500000   -16.220975     1.308027
   12.500000   -15.764130     1.314747
   13.500000   -14.920713     1.315311
   14.500000   -13.729382     1.314849
   15.500000   -12.222206     1.321386
   16.500000   -10.390968     1.312830
   17.500000    -8.314407     1.322199
   18.500000    -6.040357     1.346044
   19.500000    -3.867108     1.343885
   20.500000    -1.604404     1.173837
   21.500000    -0.115810     0.982279
   22.500000     0.926469     0.773218
   23.500000     0.621959     0.687138
   24.500000     0.442209     0.695523
   25.500000     0.185752     0.631721
   26.500000     0.008967     0.517936
   27.500000    -0.079762     0.492317
   28.500000    -0.015869     0.409506
   29.500000     0.055183     0.342856
   30.500000     0.179994     0.320335
   31.500000     0.127545     0.250012
   32.500000     0.199689     0.246115
   33.500000     0.223344     0.268399
   34.500000     0.249381     0.273323
   35.500000     0.238221     0.228217
   36.500000     0.158857     0.194729
   37.500000     0.199364     0.244854
   38.500000     0.194550     0.160536
   39.500000     0.054286     0.246227
   40.500000    -0.114472     0.210001
   41.500000    -0.039151     0.119515
   42.500000     0.031159     0.060625
   43.500000     0.019639     0.073951
   44.500000    -0.018749     0.097450
   45.500000    -0.022839     0.076349
   46.500000     0.039876     0.135594
   47.500000    -0.077796     0.049201
   48.500000     0.048983     0.092958
   49.500000     0.133351     0.152723
   50.500000     0.118265     0.135823
   51.500000     0.241490     0.196039
   52.500000     0.492529     0.226771
   53.500000     0.411483     0.214522
   54.500000     0.639025     0.325897
   55.500000     0.612321     0.321928
   56.500000     0.515831     0.242892
   57.500000     0.454896     0.240718
   58.500000     0.508218     0.321701
   59.500000     0.459201     0.255548
   60.500000     0.518092     0.326001
   61.500000     0.447357     0.302799
   62.500000     0.596552     0.344211
   63.500000     0.819597     0.337200
   64.500000     1.085332     0.353211
   65.500000     1.567190     0.446391
   66.500000     1.912586     0.438990
   67.500000     2.415407     0.543204
   68.500000     2.929528     0.603033
   69.500000     3.826184     0.758711
   70.500000     4.264114     0.848332
   71.500000     4.895433     0.980403
   72.500000     5.578519     1.143958
   73.500000     6.020108     1.277434
