z	401-600ns	601-800ns	801-1000ns
    0.500000    19.293245    19.156788    19.228164
    1.500000    19.293245    19.156788    19.228164
    2.500000    19.293245    19.156788    19.228164
    3.500000    19.293245    19.156788    19.228164
    4.500000    19.293245    19.156788    19.228164
    5.500000    19.293245    19.156788    19.228164
    6.500000    15.928613    18.308779    15.798153
    7.500000    14.614756    15.310621    12.725237
    8.500000    11.966840    10.887724    10.681388
    9.500000     9.063819     8.125121     8.231696
   10.500000     6.706977     5.894180     5.698175
   11.500000     4.526937     4.368978     3.793475
   12.500000     3.124827     3.133538     2.533184
   13.500000     2.113093     2.308134     1.545402
   14.500000     1.711904     1.773019     1.009871
   15.500000     1.666167     1.612682     1.018665
   16.500000     1.656243     1.593872     1.292119
   17.500000     2.072284     1.951898     1.835625
   18.500000     2.605521     2.475440     2.492017
   19.500000     3.116180     2.912780     3.052040
   20.500000     3.182828     3.050162     3.189361
   21.500000     3.083911     2.905584     2.884217
   22.500000     2.551717     2.256698     2.233128
   23.500000     1.815498     1.696760     1.578414
   24.500000     1.206222     1.055920     1.106244
   25.500000     0.732323     0.612836     0.731716
   26.500000     0.403227     0.254600     0.397377
   27.500000     0.183457    -0.027405     0.248936
   28.500000    -0.014169    -0.090078     0.080896
   29.500000    -0.067502    -0.136707     0.062870
   30.500000    -0.112660    -0.196751    -0.016505
   31.500000    -0.144540    -0.168146    -0.033608
   32.500000    -0.128254    -0.185067    -0.023797
   33.500000    -0.114942    -0.150874    -0.059466
   34.500000    -0.104312    -0.120058    -0.092394
   35.500000    -0.041446    -0.061459    -0.041815
   36.500000     0.001671    -0.107046    -0.073902
   37.500000     0.001910    -0.064040    -0.073664
   38.500000     0.009928    -0.112476    -0.054435
   39.500000    -0.020335    -0.060721    -0.027314
   40.500000    -0.002746    -0.078376    -0.036991
   41.500000     0.001551     0.000678    -0.028162
   42.500000    -0.033565    -0.034874     0.000960
   43.500000     0.019174     0.005220    -0.010656
   44.500000    -0.022585     0.021947     0.011768
   45.500000    -0.021046     0.003200     0.024107
   46.500000     0.003942     0.057026    -0.040730
   47.500000     0.040559     0.013443     0.025963
   48.500000     0.001790    -0.026282     0.012507
   49.500000     0.012926     0.038018     0.041234
   50.500000    -0.008702     0.019279     0.037376
   51.500000     0.017250     0.041090     0.080264
   52.500000     0.050771    -0.035371     0.063624
   53.500000     0.055771    -0.046160     0.066767
   54.500000     0.071198    -0.049623     0.028068
   55.500000     0.115053    -0.030022     0.043227
   56.500000     0.087833    -0.038849     0.045596
   57.500000     0.155872    -0.014656     0.086469
   58.500000     0.141182     0.020549     0.049841
   59.500000     0.196202    -0.034874     0.053468
   60.500000     0.221103    -0.012776     0.113876
   61.500000     0.188213    -0.039593     0.164889
   62.500000     0.235482    -0.054561     0.238411
   63.500000     0.337812    -0.034128     0.249883
   64.500000     0.582636     0.113608     0.461438
   65.500000     0.873841     0.290833     0.730242
   66.500000     1.209885     0.641772     1.101119
   67.500000     1.770750     1.026014     1.581395
   68.500000     2.389157     1.744151     2.255813
   69.500000     3.306537     2.331547     2.986287
   70.500000     4.447616     3.435373     4.007015
   71.500000     5.892108     4.762734     5.282110
   72.500000     7.631699     6.443881     6.718343
   73.500000    10.118608     8.718592     8.718981
   74.500000    12.659975    11.830373    10.573414
   75.500000    13.440035    14.181433    12.058113
   76.500000    17.306093    16.072478    16.143944
   77.500000    19.293245    19.156788    19.228164
   78.500000    19.293245    19.156788    19.228164
