           z         mean           se
    0.500000    16.232834     0.161686
    1.500000    15.394956     0.551875
    2.500000    14.310129     0.704366
    3.500000    12.021077     0.763616
    4.500000     8.757187     0.518091
    5.500000     5.562038     0.437338
    6.500000     2.415915     0.339816
    7.500000    -0.266639     0.272954
    8.500000    -2.537415     0.252356
    9.500000    -4.350361     0.238541
   10.500000    -5.713125     0.211953
   11.500000    -6.677775     0.198509
   12.500000    -7.226226     0.192750
   13.500000    -7.315254     0.194302
   14.500000    -6.971027     0.199094
   15.500000    -6.229708     0.193750
   16.500000    -5.122293     0.195191
   17.500000    -3.726804     0.181588
   18.500000    -2.169838     0.164843
   19.500000    -0.592880     0.138497
   20.500000     0.731253     0.140367
   21.500000     1.270065     0.126386
   22.500000     1.148112     0.132315
   23.500000     0.755096     0.141655
   24.500000     0.402809     0.105350
   25.500000     0.207848     0.081471
   26.500000     0.060713     0.074414
   27.500000    -0.021596     0.079297
   28.500000    -0.004205     0.066023
   29.500000    -0.003413     0.062353
   30.500000     0.030687     0.051504
   31.500000     0.111847     0.057682
   32.500000     0.126472     0.061246
   33.500000     0.180412     0.062630
   34.500000     0.146236     0.048631
   35.500000     0.103777     0.056742
   36.500000     0.096856     0.046933
   37.500000     0.086713     0.039041
   38.500000     0.083329     0.048688
   39.500000     0.016081     0.044430
   40.500000     0.027095     0.025418
   41.500000     0.035572     0.033588
   42.500000     0.050208     0.019535
   43.500000    -0.006083     0.020984
   44.500000    -0.003726     0.028623
   45.500000    -0.026604     0.018407
   46.500000    -0.015229     0.018900
   47.500000    -0.007096     0.017615
   48.500000    -0.039593     0.025227
   49.500000    -0.014544     0.035844
   50.500000    -0.032885     0.037256
   51.500000    -0.048483     0.038819
   52.500000    -0.037867     0.040142
   53.500000    -0.039923     0.033415
   54.500000     0.020540     0.038503
   55.500000     0.007527     0.039612
   56.500000     0.118546     0.059360
   57.500000     0.249084     0.059564
   58.500000     0.532381     0.068548
   59.500000     0.816829     0.076373
   60.500000     1.247192     0.086355
   61.500000     1.678284     0.091601
   62.500000     2.253840     0.112015
   63.500000     3.009655     0.146878
   64.500000     4.005104     0.173572
   65.500000     5.508010     0.253054
   66.500000     7.490125     0.362152
   67.500000     8.595748     0.585215
   68.500000    11.100368     0.490976
   69.500000    14.456661     0.403064
   70.500000    15.854841     0.383034
   71.500000    16.195447     0.201950
