           z         mean           se
    0.500000   -16.804090     0.550829
    1.500000   -16.633649     0.548543
    2.500000   -16.330520     0.549421
    3.500000   -15.918589     0.544851
    4.500000   -15.385502     0.551376
    5.500000   -14.805419     0.550653
    6.500000   -14.318832     0.546885
    7.500000   -13.877323     0.544964
    8.500000   -13.505682     0.533542
    9.500000   -13.198379     0.540319
   10.500000   -12.866328     0.535020
   11.500000   -12.423643     0.538643
   12.500000   -11.787659     0.522537
   13.500000   -10.873550     0.536596
   14.500000    -9.613272     0.546256
   15.500000    -8.119741     0.546593
   16.500000    -6.300551     0.575244
   17.500000    -4.286658     0.625818
   18.500000    -2.048788     0.699437
   19.500000     0.626939     0.810983
   20.500000     2.287145     0.935347
   21.500000     3.279568     0.710357
   22.500000     2.462611     0.471902
   23.500000     2.106769     0.369108
   24.500000     1.200564     0.335438
   25.500000     0.340432     0.229648
   26.500000     0.086977     0.323112
   27.500000    -0.154523     0.335945
   28.500000    -0.410256     0.179698
   29.500000    -0.673054     0.260054
   30.500000    -0.630096     0.347850
   31.500000    -0.421258     0.456800
   32.500000    -0.109408     0.204189
   33.500000    -0.462702     0.135064
   34.500000    -0.318633     0.222821
   35.500000    -0.394580     0.234154
   36.500000    -0.355973     0.344246
   37.500000    -0.527673     0.315810
   38.500000    -0.196878     0.216859
   39.500000    -0.207265     0.239460
   40.500000    -0.511828     0.298137
   41.500000    -0.372605     0.181360
   42.500000    -0.077460     0.235281
   43.500000     0.103266     0.243061
   44.500000     0.213299     0.212653
   45.500000     0.427088     0.270414
   46.500000    -0.028249     0.200446
   47.500000     0.338132     0.282487
   48.500000     0.225044     0.252975
   49.500000    -0.316688     0.223031
   50.500000     0.346413     0.291703
   51.500000     0.331213     0.314476
   52.500000    -0.306026     0.175373
   53.500000     0.064809     0.159502
   54.500000     0.177116     0.276886
   55.500000    -0.827438     0.158697
   56.500000    -0.050777     0.200560
   57.500000    -0.041774     0.277352
   58.500000     0.075747     0.348390
   59.500000    -0.253793     0.133600
   60.500000     0.364337     0.387738
   61.500000    -0.331750     0.305132
   62.500000    -0.409989     0.241528
   63.500000    -0.198712     0.354015
   64.500000    -0.217892     0.273785
   65.500000     0.213756     0.489590
   66.500000     0.968746     0.701902
   67.500000     0.874152     0.380424
   68.500000     2.307133     0.602941
   69.500000     3.075075     0.452394
   70.500000     4.597889     0.747794
   71.500000     5.539401     0.581972
   72.500000     6.425436     0.727114
