           z         mean           se
  -73.500000     0.000002     0.000001
  -72.500000     0.000009     0.000003
  -71.500000     0.000026     0.000005
  -70.500000     0.000100     0.000015
  -69.500000     0.000308     0.000037
  -68.500000     0.000787     0.000081
  -67.500000     0.001642     0.000126
  -66.500000     0.003032     0.000193
  -65.500000     0.004843     0.000219
  -64.500000     0.006664     0.000217
  -63.500000     0.008153     0.000158
  -62.500000     0.009083     0.000128
  -61.500000     0.009531     0.000077
  -60.500000     0.009651     0.000106
  -59.500000     0.009630     0.000105
  -58.500000     0.009772     0.000133
  -57.500000     0.009718     0.000125
  -56.500000     0.009796     0.000147
  -55.500000     0.009847     0.000200
  -54.500000     0.009800     0.000142
  -53.500000     0.009852     0.000132
  -52.500000     0.009825     0.000152
  -51.500000     0.009877     0.000117
  -50.500000     0.009950     0.000122
  -49.500000     0.010019     0.000106
  -48.500000     0.010059     0.000112
  -47.500000     0.010048     0.000121
  -46.500000     0.010028     0.000129
  -45.500000     0.009990     0.000110
  -44.500000     0.010056     0.000127
  -43.500000     0.010047     0.000129
  -42.500000     0.010076     0.000132
  -41.500000     0.010017     0.000157
  -40.500000     0.010142     0.000182
  -39.500000     0.010276     0.000200
  -38.500000     0.010417     0.000205
  -37.500000     0.010483     0.000182
  -36.500000     0.010610     0.000200
  -35.500000     0.010700     0.000196
  -34.500000     0.010990     0.000204
  -33.500000     0.011245     0.000172
  -32.500000     0.011659     0.000123
  -31.500000     0.012140     0.000169
  -30.500000     0.012839     0.000089
  -29.500000     0.013603     0.000086
  -28.500000     0.014195     0.000092
  -27.500000     0.014326     0.000133
  -26.500000     0.013553     0.000135
  -25.500000     0.011808     0.000153
  -24.500000     0.009483     0.000159
  -23.500000     0.006867     0.000165
  -22.500000     0.004981     0.000154
  -21.500000     0.003833     0.000175
  -20.500000     0.003272     0.000255
  -19.500000     0.003047     0.000327
  -18.500000     0.002879     0.000361
  -17.500000     0.002558     0.000333
  -16.500000     0.001959     0.000285
  -15.500000     0.001354     0.000234
  -14.500000     0.000769     0.000155
  -13.500000     0.000364     0.000090
  -12.500000     0.000170     0.000048
  -11.500000     0.000049     0.000017
  -10.500000     0.000021     0.000009
   -9.500000     0.000009     0.000005
   -8.500000     0.000003     0.000002
   -7.500000     0.000000     0.000000
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000000     0.000000
    8.500000     0.000000     0.000000
    9.500000     0.000005     0.000003
   10.500000     0.000019     0.000007
   11.500000     0.000094     0.000017
   12.500000     0.000269     0.000044
   13.500000     0.000600     0.000084
   14.500000     0.001060     0.000118
   15.500000     0.001553     0.000119
   16.500000     0.002119     0.000127
   17.500000     0.002687     0.000211
   18.500000     0.003039     0.000245
   19.500000     0.003209     0.000243
   20.500000     0.003434     0.000231
   21.500000     0.004047     0.000231
   22.500000     0.005223     0.000236
   23.500000     0.007168     0.000271
   24.500000     0.009629     0.000256
   25.500000     0.012082     0.000253
   26.500000     0.013804     0.000162
   27.500000     0.014431     0.000148
   28.500000     0.014203     0.000189
   29.500000     0.013491     0.000139
   30.500000     0.012752     0.000167
   31.500000     0.012213     0.000174
   32.500000     0.011662     0.000187
   33.500000     0.011262     0.000173
   34.500000     0.011066     0.000154
   35.500000     0.010884     0.000112
   36.500000     0.010683     0.000123
   37.500000     0.010656     0.000097
   38.500000     0.010509     0.000133
   39.500000     0.010419     0.000103
   40.500000     0.010310     0.000133
   41.500000     0.010289     0.000128
   42.500000     0.010254     0.000136
   43.500000     0.010273     0.000120
   44.500000     0.010398     0.000111
   45.500000     0.010313     0.000098
   46.500000     0.010362     0.000137
   47.500000     0.010396     0.000160
   48.500000     0.010261     0.000144
   49.500000     0.010367     0.000105
   50.500000     0.010446     0.000117
   51.500000     0.010405     0.000117
   52.500000     0.010349     0.000112
   53.500000     0.010125     0.000108
   54.500000     0.010200     0.000109
   55.500000     0.010200     0.000111
   56.500000     0.010097     0.000128
   57.500000     0.010034     0.000149
   58.500000     0.009998     0.000152
   59.500000     0.009991     0.000155
   60.500000     0.009972     0.000139
   61.500000     0.009879     0.000145
   62.500000     0.009880     0.000140
   63.500000     0.009832     0.000176
   64.500000     0.009867     0.000116
   65.500000     0.009687     0.000112
   66.500000     0.009406     0.000106
   67.500000     0.008713     0.000112
   68.500000     0.007386     0.000178
   69.500000     0.005662     0.000205
   70.500000     0.003725     0.000185
   71.500000     0.002121     0.000154
   72.500000     0.001026     0.000100
   73.500000     0.000440     0.000049
   74.500000     0.000167     0.000020
   75.500000     0.000043     0.000009
   76.500000     0.000013     0.000005
   77.500000     0.000004     0.000002
   78.500000     0.000000     0.000000
