           z         mean           se
  -69.500000     0.000003     0.000002
  -68.500000     0.000002     0.000001
  -67.500000     0.000024     0.000009
  -66.500000     0.000095     0.000032
  -65.500000     0.000204     0.000048
  -64.500000     0.000446     0.000091
  -63.500000     0.000760     0.000121
  -62.500000     0.001123     0.000167
  -61.500000     0.001298     0.000184
  -60.500000     0.001496     0.000179
  -59.500000     0.001602     0.000170
  -58.500000     0.001664     0.000177
  -57.500000     0.001604     0.000164
  -56.500000     0.001588     0.000178
  -55.500000     0.001584     0.000166
  -54.500000     0.001649     0.000167
  -53.500000     0.001653     0.000178
  -52.500000     0.001536     0.000143
  -51.500000     0.001597     0.000132
  -50.500000     0.001591     0.000144
  -49.500000     0.001604     0.000119
  -48.500000     0.001617     0.000122
  -47.500000     0.001565     0.000162
  -46.500000     0.001709     0.000153
  -45.500000     0.001644     0.000131
  -44.500000     0.001708     0.000169
  -43.500000     0.001691     0.000157
  -42.500000     0.001680     0.000208
  -41.500000     0.001641     0.000171
  -40.500000     0.001636     0.000170
  -39.500000     0.001677     0.000195
  -38.500000     0.001650     0.000221
  -37.500000     0.001601     0.000163
  -36.500000     0.001618     0.000176
  -35.500000     0.001660     0.000185
  -34.500000     0.001609     0.000161
  -33.500000     0.001561     0.000137
  -32.500000     0.001536     0.000159
  -31.500000     0.001522     0.000136
  -30.500000     0.001465     0.000142
  -29.500000     0.001375     0.000140
  -28.500000     0.001399     0.000151
  -27.500000     0.001358     0.000130
  -26.500000     0.001236     0.000121
  -25.500000     0.001113     0.000110
  -24.500000     0.000923     0.000083
  -23.500000     0.000844     0.000065
  -22.500000     0.000911     0.000082
  -21.500000     0.001221     0.000057
  -20.500000     0.001979     0.000135
  -19.500000     0.003475     0.000277
  -18.500000     0.006741     0.000455
  -17.500000     0.012652     0.001008
  -16.500000     0.022685     0.001851
  -15.500000     0.037241     0.002771
  -14.500000     0.052436     0.003541
  -13.500000     0.065249     0.003900
  -12.500000     0.070818     0.003982
  -11.500000     0.066248     0.003489
  -10.500000     0.053353     0.002783
   -9.500000     0.038335     0.002040
   -8.500000     0.024661     0.001544
   -7.500000     0.014145     0.001023
   -6.500000     0.007435     0.000664
   -5.500000     0.003635     0.000318
   -4.500000     0.001876     0.000174
   -3.500000     0.001204     0.000168
   -2.500000     0.001038     0.000225
   -1.500000     0.000943     0.000194
   -0.500000     0.000989     0.000212
    0.500000     0.001062     0.000243
    1.500000     0.001044     0.000259
    2.500000     0.000972     0.000211
    3.500000     0.001164     0.000249
    4.500000     0.001699     0.000309
    5.500000     0.003228     0.000469
    6.500000     0.006029     0.000585
    7.500000     0.011236     0.000864
    8.500000     0.019701     0.001518
    9.500000     0.031627     0.002528
   10.500000     0.043691     0.003326
   11.500000     0.051870     0.003705
   12.500000     0.053634     0.003887
   13.500000     0.048166     0.003382
   14.500000     0.038012     0.002909
   15.500000     0.026358     0.002020
   16.500000     0.016865     0.001208
   17.500000     0.009813     0.000659
   18.500000     0.005321     0.000442
   19.500000     0.002862     0.000333
   20.500000     0.001640     0.000181
   21.500000     0.001019     0.000140
   22.500000     0.000892     0.000116
   23.500000     0.000930     0.000124
   24.500000     0.001163     0.000154
   25.500000     0.001370     0.000176
   26.500000     0.001583     0.000148
   27.500000     0.001677     0.000161
   28.500000     0.001673     0.000117
   29.500000     0.001701     0.000149
   30.500000     0.001723     0.000106
   31.500000     0.001739     0.000139
   32.500000     0.001660     0.000118
   33.500000     0.001546     0.000122
   34.500000     0.001568     0.000112
   35.500000     0.001575     0.000136
   36.500000     0.001657     0.000116
   37.500000     0.001628     0.000115
   38.500000     0.001537     0.000102
   39.500000     0.001612     0.000110
   40.500000     0.001582     0.000088
   41.500000     0.001567     0.000087
   42.500000     0.001651     0.000112
   43.500000     0.001698     0.000126
   44.500000     0.001650     0.000140
   45.500000     0.001710     0.000115
   46.500000     0.001746     0.000168
   47.500000     0.001686     0.000163
   48.500000     0.001738     0.000172
   49.500000     0.001734     0.000185
   50.500000     0.001690     0.000187
   51.500000     0.001699     0.000206
   52.500000     0.001649     0.000206
   53.500000     0.001620     0.000224
   54.500000     0.001572     0.000195
   55.500000     0.001693     0.000218
   56.500000     0.001651     0.000212
   57.500000     0.001677     0.000186
   58.500000     0.001590     0.000172
   59.500000     0.001643     0.000180
   60.500000     0.001654     0.000163
   61.500000     0.001690     0.000196
   62.500000     0.001713     0.000183
   63.500000     0.001575     0.000197
   64.500000     0.001417     0.000186
   65.500000     0.001223     0.000159
   66.500000     0.000842     0.000144
   67.500000     0.000531     0.000101
   68.500000     0.000257     0.000056
   69.500000     0.000116     0.000028
   70.500000     0.000042     0.000011
   71.500000     0.000016     0.000006
   72.500000     0.000002     0.000001
