           z         mean           se
    0.500000    -0.807988     0.935439
    1.500000    -0.933225     0.856938
    2.500000    -1.173768     0.869703
    3.500000    -2.384734     0.836725
    4.500000    -4.496614     0.772029
    5.500000    -6.746007     0.764072
    6.500000    -8.870059     0.756418
    7.500000   -10.710647     0.751454
    8.500000   -12.162447     0.748558
    9.500000   -13.260654     0.754552
   10.500000   -13.967258     0.760245
   11.500000   -14.277868     0.761855
   12.500000   -14.152805     0.753278
   13.500000   -13.643048     0.754377
   14.500000   -12.745698     0.741843
   15.500000   -11.545757     0.748206
   16.500000   -10.076639     0.749003
   17.500000    -8.359038     0.749318
   18.500000    -6.530333     0.750865
   19.500000    -4.709297     0.774492
   20.500000    -3.047826     0.766824
   21.500000    -1.829999     0.747018
   22.500000    -1.024601     0.596380
   23.500000    -1.050946     0.546286
   24.500000    -1.033677     0.534079
   25.500000    -1.219812     0.544138
   26.500000    -0.973705     0.483730
   27.500000    -0.814093     0.475980
   28.500000    -0.646576     0.508819
   29.500000    -0.650157     0.380139
   30.500000    -0.499771     0.391765
   31.500000    -0.385044     0.352118
   32.500000    -0.218817     0.247556
   33.500000    -0.244713     0.257254
   34.500000    -0.244502     0.231459
   35.500000    -0.030009     0.209178
   36.500000    -0.262843     0.220056
   37.500000    -0.184217     0.266782
   38.500000    -0.331505     0.288537
   39.500000    -0.246638     0.259413
   40.500000    -0.151679     0.137781
   41.500000     0.067464     0.099903
   42.500000    -0.008117     0.077528
   43.500000    -0.163240     0.058370
   44.500000    -0.027501     0.075580
   45.500000     0.056748     0.154106
   46.500000    -0.046293     0.105757
   47.500000    -0.002219     0.098512
   48.500000     0.147937     0.152889
   49.500000     0.126899     0.159184
   50.500000     0.281126     0.136380
   51.500000     0.226209     0.176018
   52.500000     0.005553     0.155277
   53.500000     0.170509     0.191953
   54.500000     0.075181     0.218495
   55.500000     0.012314     0.249245
   56.500000    -0.009607     0.264879
   57.500000    -0.045166     0.293542
   58.500000     0.174269     0.267892
   59.500000     0.362529     0.272535
   60.500000     0.165508     0.240988
   61.500000     0.490531     0.246188
   62.500000     0.821989     0.368687
   63.500000     1.554650     0.350792
   64.500000     1.922948     0.331182
   65.500000     2.418090     0.311390
   66.500000     3.668871     0.466236
   67.500000     4.517757     0.517834
   68.500000     7.407555     0.629972
   69.500000     8.156902     0.793420
   70.500000     8.862941     0.933462
   71.500000     9.645527     0.702787
