           z    400-600ns    600-800ns   800-1000ns
    0.500000    -7.541779    -6.411752    -8.820429
    1.500000    -7.496657    -6.379957    -8.769452
    2.500000    -7.368294    -6.289837    -8.600488
    3.500000    -7.147671    -6.072214    -8.447180
    4.500000    -6.866281    -5.825254    -8.149180
    5.500000    -6.584941    -5.648545    -7.940020
    6.500000    -6.446294    -5.541057    -7.825172
    7.500000    -6.553338    -5.588705    -7.843544
    8.500000    -6.843999    -5.841862    -8.075449
    9.500000    -7.182354    -6.261527    -8.325834
   10.500000    -7.535953    -6.653339    -8.722041
   11.500000    -7.748486    -6.850223    -8.923801
   12.500000    -7.693880    -6.774669    -8.867936
   13.500000    -7.334636    -6.404886    -8.601499
   14.500000    -6.594677    -5.742529    -7.922451
   15.500000    -5.564558    -4.796035    -7.002055
   16.500000    -4.213327    -3.563766    -5.702560
   17.500000    -2.598454    -1.956648    -4.098957
   18.500000    -0.831415    -0.359491    -2.710699
   19.500000     0.513275     0.689428    -1.048098
   20.500000     1.550163     1.768201     0.414715
   21.500000     2.215928     1.748061     0.743964
   22.500000     2.097613     1.637257     0.654633
   23.500000     1.355358     1.098446     0.285586
   24.500000     0.847697     0.704201    -0.047565
   25.500000     0.367447     0.314123    -0.317122
   26.500000     0.304434     0.115109    -0.416493
   27.500000     0.126887     0.177606    -0.546259
   28.500000     0.217189     0.105866    -0.608218
   29.500000     0.264484     0.209446    -0.416493
   30.500000     0.144862     0.130588    -0.540082
   31.500000     0.223385     0.108328    -0.485900
   32.500000     0.326494     0.195387    -0.338429
   33.500000     0.116672     0.100337    -0.543172
   34.500000     0.314521     0.051715    -0.506877
   35.500000     0.029020     0.054726    -0.453037
   36.500000     0.251905     0.125005    -0.491161
   37.500000     0.037237     0.085652    -0.303571
   38.500000    -0.068348     0.036710    -0.321623
   39.500000    -0.062817     0.004012    -0.224210
   40.500000    -0.092700     0.076516    -0.355124
   41.500000    -0.070715     0.024176    -0.142268
   42.500000     0.208365     0.081384    -0.145886
   43.500000    -0.016511     0.082603    -0.057572
   44.500000    -0.000344    -0.080212     0.138348
   45.500000    -0.082517     0.052919     0.061282
   46.500000    -0.061234     0.041502     0.008192
   47.500000    -0.102064    -0.128307     0.031363
   48.500000     0.144003    -0.057834     0.184645
   49.500000     0.073717    -0.092748     0.277019
   50.500000     0.037237     0.063178     0.040431
   51.500000     0.090475    -0.000709     0.237416
   52.500000    -0.154477     0.046904     0.233209
   53.500000    -0.131488     0.022390     0.212281
   54.500000    -0.066769    -0.007773     0.111507
   55.500000    -0.126093    -0.034673    -0.012226
   56.500000    -0.221471    -0.017748     0.036541
   57.500000    -0.246601    -0.060714     0.127577
   58.500000    -0.229629    -0.143394     0.149165
   59.500000    -0.139174    -0.031763     0.073088
   60.500000    -0.148367    -0.125503     0.044328
   61.500000    -0.344689    -0.124380     0.162752
   62.500000    -0.281658    -0.021844     0.111507
   63.500000    -0.092700     0.092984     0.467970
   64.500000    -0.058858     0.265824     0.502030
   65.500000     0.433039     0.756202     0.861621
   66.500000     1.115770     1.164971     1.496058
   67.500000     1.945693     2.192055     2.041184
   68.500000     2.997639     3.343931     2.975660
   69.500000     5.179768     4.894327     4.302259
   70.500000     7.540354     7.343207     6.021253
   71.500000    10.261275    10.511545     7.956104
   72.500000    13.442614    13.280478    10.725025
   73.500000    13.279952    15.267701    10.551137
   74.500000    14.464543    15.267701    12.135463
