 -74.50	0.00000
 -73.50	0.00001
 -72.50	0.00004
 -71.50	0.00014
 -70.50	0.00041
 -69.50	0.00114
 -68.50	0.00246
 -67.50	0.00474
 -66.50	0.00783
 -65.50	0.01145
 -64.50	0.01499
 -63.50	0.01783
 -62.50	0.01974
 -61.50	0.02069
 -60.50	0.02133
 -59.50	0.02175
 -58.50	0.02196
 -57.50	0.02224
 -56.50	0.02252
 -55.50	0.02250
 -54.50	0.02254
 -53.50	0.02259
 -52.50	0.02258
 -51.50	0.02268
 -50.50	0.02279
 -49.50	0.02297
 -48.50	0.02293
 -47.50	0.02274
 -46.50	0.02257
 -45.50	0.02251
 -44.50	0.02235
 -43.50	0.02220
 -42.50	0.02225
 -41.50	0.02230
 -40.50	0.02253
 -39.50	0.02277
 -38.50	0.02295
 -37.50	0.02309
 -36.50	0.02328
 -35.50	0.02386
 -34.50	0.02433
 -33.50	0.02514
 -32.50	0.02614
 -31.50	0.02731
 -30.50	0.02875
 -29.50	0.03015
 -28.50	0.03136
 -27.50	0.03147
 -26.50	0.02989
 -25.50	0.02653
 -24.50	0.02145
 -23.50	0.01589
 -22.50	0.01107
 -21.50	0.00793
 -20.50	0.00600
 -19.50	0.00507
 -18.50	0.00443
 -17.50	0.00382
 -16.50	0.00320
 -15.50	0.00246
 -14.50	0.00170
 -13.50	0.00103
 -12.50	0.00055
 -11.50	0.00025
 -10.50	0.00009
  -9.50	0.00003
  -8.50	0.00001
  -7.50	0.00000
  -6.50	0.00000
  -5.50	0.00000
  -4.50	0.00000
  -3.50	0.00000
  -2.50	0.00000
  -1.50	0.00000
  -0.50	0.00000
   0.50	0.00000
   1.50	0.00000
   2.50	0.00000
   3.50	0.00000
   4.50	0.00000
   5.50	0.00000
   6.50	0.00000
   7.50	0.00000
   8.50	0.00002
   9.50	0.00006
  10.50	0.00017
  11.50	0.00043
  12.50	0.00085
  13.50	0.00155
  14.50	0.00248
  15.50	0.00361
  16.50	0.00480
  17.50	0.00594
  18.50	0.00688
  19.50	0.00776
  20.50	0.00861
  21.50	0.01041
  22.50	0.01346
  23.50	0.01767
  24.50	0.02264
  25.50	0.02752
  26.50	0.03049
  27.50	0.03171
  28.50	0.03089
  29.50	0.02966
  30.50	0.02811
  31.50	0.02692
  32.50	0.02576
  33.50	0.02485
  34.50	0.02428
  35.50	0.02397
  36.50	0.02386
  37.50	0.02358
  38.50	0.02336
  39.50	0.02316
  40.50	0.02296
  41.50	0.02298
  42.50	0.02288
  43.50	0.02301
  44.50	0.02319
  45.50	0.02341
  46.50	0.02323
  47.50	0.02331
  48.50	0.02336
  49.50	0.02343
  50.50	0.02347
  51.50	0.02336
  52.50	0.02315
  53.50	0.02285
  54.50	0.02274
  55.50	0.02268
  56.50	0.02263
  57.50	0.02239
  58.50	0.02224
  59.50	0.02208
  60.50	0.02201
  61.50	0.02190
  62.50	0.02184
  63.50	0.02180
  64.50	0.02180
  65.50	0.02153
  66.50	0.02088
  67.50	0.01930
  68.50	0.01650
  69.50	0.01297
  70.50	0.00915
  71.50	0.00577
  72.50	0.00331
  73.50	0.00168
  74.50	0.00076
  75.50	0.00031
  76.50	0.00011
  77.50	0.00003
  78.50	0.00001
  79.50	0.00000
  80.50	0.00000
