           z         mean           se
    0.500000    19.189159     0.012160
    1.500000    19.189159     0.012160
    2.500000    19.189159     0.012160
    3.500000    19.189159     0.012160
    4.500000    19.189159     0.012160
    5.500000    19.189159     0.012160
    6.500000    19.189159     0.012160
    7.500000    19.189159     0.012160
    8.500000    18.619443     0.302997
    9.500000    17.468497     0.633441
   10.500000    15.409727     0.515064
   11.500000    12.360580     0.441664
   12.500000     9.562481     0.397539
   13.500000     7.570255     0.372736
   14.500000     5.932623     0.347618
   15.500000     4.691470     0.261077
   16.500000     3.819778     0.220734
   17.500000     3.192520     0.191896
   18.500000     2.896679     0.174446
   19.500000     2.775656     0.147093
   20.500000     2.610839     0.095305
   21.500000     2.219578     0.063115
   22.500000     1.593571     0.056304
   23.500000     0.827670     0.053200
   24.500000     0.081097     0.045053
   25.500000    -0.452316     0.030385
   26.500000    -0.770250     0.020585
   27.500000    -0.867993     0.015828
   28.500000    -0.818942     0.016879
   29.500000    -0.683551     0.019543
   30.500000    -0.528732     0.018104
   31.500000    -0.398439     0.017782
   32.500000    -0.294551     0.024823
   33.500000    -0.201856     0.028340
   34.500000    -0.165291     0.030969
   35.500000    -0.119958     0.024354
   36.500000    -0.086575     0.026849
   37.500000    -0.075035     0.019539
   38.500000    -0.058525     0.020807
   39.500000    -0.032189     0.019903
   40.500000    -0.005726     0.016499
   41.500000     0.007080     0.012283
   42.500000     0.001810     0.015538
   43.500000     0.006521     0.008702
   44.500000    -0.009592     0.010649
   45.500000     0.011569     0.010034
   46.500000    -0.003310     0.008399
   47.500000    -0.009824     0.016594
   48.500000     0.005085     0.016323
   49.500000    -0.003614     0.012287
   50.500000    -0.000879     0.013818
   51.500000     0.001683     0.015818
   52.500000     0.016085     0.016761
   53.500000     0.034229     0.013703
   54.500000     0.031116     0.015358
   55.500000     0.027562     0.021088
   56.500000     0.034820     0.015276
   57.500000     0.056170     0.021941
   58.500000     0.052642     0.021344
   59.500000     0.069933     0.015801
   60.500000     0.072977     0.019092
   61.500000     0.106480     0.022479
   62.500000     0.164047     0.021030
   63.500000     0.291299     0.030476
   64.500000     0.509841     0.047987
   65.500000     0.843618     0.044801
   66.500000     1.238073     0.059307
   67.500000     1.693538     0.056415
   68.500000     2.293006     0.084979
   69.500000     3.097481     0.109941
   70.500000     4.234239     0.141853
   71.500000     5.718977     0.214907
   72.500000     7.617767     0.266600
   73.500000     9.718219     0.305382
   74.500000    10.442124     0.320235
   75.500000    14.004456     0.598248
   76.500000    16.637616     0.640678
   77.500000    17.885102     0.482943
