z	401-600ns	601-800ns	801-1000ns
    0.500000    19.226298    19.165280    19.208245
    1.500000    19.226298    19.165280    19.208245
    2.500000    19.226298    19.165280    19.208245
    3.500000    19.226298    19.165280    19.208245
    4.500000    19.226298    19.165280    19.208245
    5.500000    19.226298    19.165280    19.208245
    6.500000    19.226298    19.165280    19.208245
    7.500000    19.226298    19.165280    19.208245
    8.500000    19.226298    19.165280    17.871051
    9.500000    19.226298    18.705886    16.899122
   10.500000    16.917214    16.081429    15.532333
   11.500000    12.881221    14.823865    11.748080
   12.500000    10.209004    11.445071     8.607494
   13.500000     8.515373     9.403850     6.574932
   14.500000     6.718536     7.712485     5.112559
   15.500000     5.287526     5.633462     3.984928
   16.500000     4.107810     4.328670     3.375435
   17.500000     3.470580     3.404930     3.021685
   18.500000     3.326599     2.896034     3.005766
   19.500000     3.361249     2.808041     2.913480
   20.500000     3.076930     2.532144     2.590647
   21.500000     2.541679     2.072566     2.140808
   22.500000     1.808556     1.457833     1.409466
   23.500000     0.838919     0.733042     0.593502
   24.500000     0.032952    -0.020630    -0.098816
   25.500000    -0.446199    -0.501855    -0.586984
   26.500000    -0.798159    -0.825691    -0.834254
   27.500000    -0.861831    -0.900849    -0.863875
   28.500000    -0.812586    -0.789963    -0.754252
   29.500000    -0.651616    -0.661158    -0.589526
   30.500000    -0.489674    -0.497117    -0.477633
   31.500000    -0.396521    -0.363091    -0.347343
   32.500000    -0.289104    -0.266561    -0.252975
   33.500000    -0.206781    -0.133884    -0.080466
   34.500000    -0.130774    -0.132336    -0.021297
   35.500000    -0.152560    -0.101042    -0.016150
   36.500000    -0.081410    -0.052316     0.026161
   37.500000    -0.074398    -0.073872     0.031156
   38.500000    -0.043261    -0.064587     0.027035
   39.500000    -0.023906    -0.055881     0.085874
   40.500000     0.034691     0.005915     0.018313
   41.500000     0.019945     0.053053    -0.000767
   42.500000     0.079710     0.009064     0.027159
   43.500000     0.052527     0.013479    -0.003975
   44.500000     0.001846    -0.016267     0.008755
   45.500000    -0.020747     0.010072     0.039420
   46.500000    -0.045549     0.004405    -0.024111
   47.500000    -0.039160    -0.074969     0.026535
   48.500000    -0.016732     0.001890    -0.045423
   49.500000    -0.066530    -0.006641    -0.045908
   50.500000    -0.063185    -0.055390    -0.012466
   51.500000    -0.093251     0.036562    -0.028510
   52.500000    -0.044224    -0.015144     0.047082
   53.500000     0.051776     0.000006     0.080259
   54.500000     0.052026    -0.064464     0.035410
   55.500000     0.076422    -0.082151     0.004917
   56.500000     0.078445    -0.045172     0.047712
   57.500000     0.122842    -0.019509     0.031656
   58.500000     0.117185    -0.020630     0.085874
   59.500000     0.074275     0.037964     0.108072
   60.500000     0.164239     0.028167     0.156084
   61.500000     0.169478     0.123937     0.235480
   62.500000     0.240213     0.123277     0.258358
   63.500000     0.347791     0.170130     0.388040
   64.500000     0.527869     0.374916     0.667068
   65.500000     0.895816     0.678377     0.971601
   66.500000     1.322460     1.016479     1.267325
   67.500000     1.780076     1.471755     1.697458
   68.500000     2.312482     2.001556     2.289459
   69.500000     3.194752     2.734512     3.156682
   70.500000     4.275941     3.801625     4.349756
   71.500000     5.890720     5.244775     5.657428
   72.500000     8.053457     6.853756     7.419620
   73.500000     9.867180     8.809165     9.374222
   74.500000    10.846436     9.409095    10.350734
   75.500000    12.963863    13.122345    15.152216
   76.500000    15.170322    15.937380    18.360340
   77.500000    16.295078    16.959204    18.360340
